bayes,locus
0.30158730158730157,Rv0024
0.27941176470588236,Rv0029-Rv0030
0.2,Rv0045c
0.24242424242424243,Rv0063
0.29333333333333333,Rv0090
0.32051282051282054,ephF
0.16883116883116883,Rv0176
0.28205128205128205,PE_PGRS3-PE_PGRS4
0.25,ndhA-Rv0393
0.1780821917808219,pks6
0.2608695652173913,Rv0420c-Rv0421c
0.2727272727272727,senX3-regX3
0.273972602739726,Rv0759c-Rv0760c
0.22058823529411764,Rv0794c-Rv0795
0.32857142857142857,Rv0823c
0.2898550724637681,narL-Rv0845
0.25301204819277107,Rv0888
0.359375,Rv0927c
0.21212121212121213,Rv1042c-Rv1043c
0.16455696202531644,Rv1045
0.3088235294117647,omt
0.24242424242424243,Rv1179c-pks3
0.29411764705882354,Rv1225c
0.32926829268292684,Rv1258c
0.2037037037037037,mcr11
0.2077922077922078,Rv1269c
0.26582278481012656,opcA
0.13953488372093023,Rv1506c-Rv1507c
0.3142857142857143,plsB1
0.30434782608695654,Rv1730c
0.25,Rv1775
0.1875,Rv1907c
0.273972602739726,ctpF
0.2361111111111111,dosT
0.2753623188405797,Rv2081c
0.18571428571428572,Rv2148c
0.3333333333333333,Rv2264c
0.26153846153846155,mmpL9
0.30434782608695654,plcA-PPE38
0.2345679012345679,Rv2405-Rv2406c
0.24561403508771928,Rv2437
0.2676056338028169,vapB17
0.21428571428571427,vapB18
0.23529411764705882,Rv2709
0.1794871794871795,Rv2823c
0.23529411764705882,cobB
0.3150684931506849,Rv2862c-vapB23
0.21686746987951808,lppW-trmD
0.24050632911392406,Rv2923c
0.2727272727272727,ppsA
0.32,pks1
0.20833333333333334,PE_PGRS50-Rv3346c
0.3333333333333333,Rv3428c-PPE59
0.30666666666666664,Rv3483c
0.17721518987341772,ddn-Rv3548c
0.22727272727272727,ponA2-Rv3683
0.2375,Rv3766
0.25882352941176473,lipE-Rv3776
0.21739130434782608,Rv3785
0.22666666666666666,Rv3802c-fbpD
0.24193548387096775,Rv3829c
0.23076923076923078,Rv3830c
0.2222222222222222,Rv3847
0.35802469135802467,eccC2
0.2987012987012987,dnaA-dnaN
0.22388059701492538,alaT-Rv0008c
0.2597402597402597,Rv0012
0.22058823529411764,pknB
0.3235294117647059,pknA
0.20238095238095238,fhaA-leuT
0.20238095238095238,whiB5-Rv0023
0.2727272727272727,bioF2
0.1746031746031746,fadD34
0.22058823529411764,fadD34-Rv0036c
0.2608695652173913,leuS
0.25396825396825395,Rv0051
0.25925925925925924,dnaB-Rv0059
0.2564102564102564,Rv0061c
0.2125,Rv0067c-Rv0068
0.2638888888888889,glyA2-Rv0071
0.29411764705882354,Rv0078A
0.2597402597402597,hycE-Rv0088
0.3150684931506849,Rv0088-Rv0089
0.25,ctpB-Rv0104
0.3181818181818182,Rv0104
0.25,hddA
0.29411764705882354,hddA-ldtA
0.39473684210526316,oxyS
0.3108108108108108,fusA2
0.2714285714285714,cyp138
0.2222222222222222,mce1D
0.27848101265822783,sigG
0.15789473684210525,Rv0185
0.21686746987951808,ilvD
0.2972972972972973,Rv0194
0.25,Rv0210-pckA
0.2857142857142857,Rv0221
0.2923076923076923,Rv0223c
0.30434782608695654,Rv0226c
0.2777777777777778,fabG4
0.22077922077922077,Rv0245
0.32894736842105265,nirB
0.23170731707317074,vapB25
0.2631578947368421,eccD3
0.18571428571428572,Rv0302
0.16883116883116883,Rv0311
0.24675324675324675,Rv0315
