bayes,locus
0.25757575757575757,Rv0026
0.18032786885245902,Rv0029
0.24705882352941178,Rv0064-vapB1
0.20833333333333334,Rv0067c-Rv0068
0.3194444444444444,hddA
0.2962962962962963,Rv0147
0.23214285714285715,Rv0149
0.27586206896551724,Rv0161
0.33766233766233766,mmpL11-Rv0203
0.4057971014492754,fadE3
0.2054794520547945,Rv0249c-Rv0250c
0.3614457831325301,pks6
0.2876712328767123,glnH
0.2727272727272727,senX3-regX3
0.2,Rv0499
0.24242424242424243,gabP
0.18032786885245902,nrdZ
0.22727272727272727,Rv0584
0.32,mce2D
0.20833333333333334,galTb
0.2,Rv0634A
0.18461538461538463,Rv0689c-Rv0690c
0.30303030303030304,Rv0698
0.32727272727272727,atsA
0.26136363636363635,Rv0750-mmsB
0.1794871794871795,mshD-phoT
0.22666666666666666,Rv0830
0.31645569620253167,far-Rv0856
0.34615384615384615,Rv0890c
0.19718309859154928,Rv0922-Rv0923c
0.32941176470588235,Rv0927c
0.21428571428571427,pstS2
0.32786885245901637,Rv0943c
0.1917808219178082,Rv1012
0.2112676056338028,Rv1139c-Rv1140
0.1323529411764706,Rv1179c-pks3
0.2597402597402597,ncrMT1234-esxK
0.1864406779661017,Rv1322
0.22727272727272727,Rv1435c
0.21621621621621623,Rv1488
0.275,Rv1498c
0.26582278481012656,Rv1503c
0.21428571428571427,Rv1506c-Rv1507c
0.23170731707317074,fadD11
0.22580645161290322,cya
0.3188405797101449,pks8
0.3225806451612903,Rv1672c
0.27710843373493976,Rv1729c
0.21428571428571427,Rv1841c
0.2716049382716049,Rv1868
0.3142857142857143,Rv1895
0.2222222222222222,mce3C
0.2987012987012987,Rv1977
0.2857142857142857,Rv1996
0.3188405797101449,Rv2059
0.2463768115942029,Rv2081c
0.2716049382716049,Rv2082
0.2727272727272727,vapB37-Rv2105
0.3582089552238806,Rv2106-PE22
0.2535211267605634,Rv2113
0.20754716981132076,Rv2227
0.23529411764705882,Rv2248-glpD1
0.32857142857142857,cyp121
0.2898550724637681,stp
0.30666666666666664,mbtI-Rv2387
0.3375,Rv2390c-sirA
0.22077922077922077,Rv2478c
0.3380281690140845,bkdB
0.32894736842105265,scoA
0.2542372881355932,Rv2562
0.30666666666666664,Rv2625c
0.2727272727272727,Rv2630-Rv2631
0.2602739726027397,Rv2660c
0.28169014084507044,Rv2706c
0.15517241379310345,Rv2797c
0.2727272727272727,Rv2809
0.25316455696202533,Rv2823c
0.265625,ugpA
0.29508196721311475,ppsA
0.189873417721519,Rv3175
0.25333333333333335,Rv3337
0.4084507042253521,PPE55-Rv3348
0.3150684931506849,dnaE2
0.3181818181818182,lytB1
0.35443037974683544,Rv3395c-Rv3395A
0.2638888888888889,alr-Rv3424c
0.17333333333333334,Rv3468c
0.2222222222222222,cyp125
0.140625,mutY
0.328125,dppD
0.2318840579710145,serV-Rv3723
0.30337078651685395,cut5b
0.2054794520547945,ctpJ-nmtR
0.2894736842105263,Rv3769
0.28125,Rv3787c
0.3283582089552239,Rv3836
0.22784810126582278,MTS2975-Rv3844
0.2375,espE
0.27848101265822783,espK
0.2236842105263158,Rv3900c
0.3064516129032258,gid
0.20967741935483872,dnaA-dnaN
0.3333333333333333,recF
0.27631578947368424,Rv0007
0.32142857142857145,alaT-Rv0008c
0.3,pstP-fhaB
0.17567567567567569,Rv0031-bioF2
0.16853932584269662,bioF2
0.2948717948717949,Rv0039c
0.2191780821917808,Rv0042c
0.1791044776119403,Rv0047c
0.19753086419753085,Rv0061c
0.2714285714285714,Rv0067c
0.22077922077922077,Rv0073
0.25,Rv0075
0.24285714285714285,Rv0079
0.3088235294117647,Rv0080
0.38095238095238093,Rv0093c
0.25842696629213485,nrp
0.17647058823529413,Rv0106-ctpI
0.3088235294117647,ctpI
0.2564102564102564,Rv0108c-PE_PGRS1
0.25675675675675674,oxyS
0.2037037037037037,cyp138
0.3582089552238806,fadD5
0.28378378378378377,yrbE1A
0.25,yrbE1B
0.2926829268292683,mce1A
0.25806451612903225,Rv0178
0.21951219512195122,Rv0181c
0.2222222222222222,Rv0187
0.23333333333333334,ilvD
0.273972602739726,Rv0194
0.2727272727272727,Rv0197
0.27380952380952384,zmp1
0.1917808219178082,Rv0201c
0.2625,mmpL11
0.31645569620253167,pckA
0.20512820512820512,nadR
0.3088235294117647,Rv0213c
0.2,fadE3-Rv0216
0.288135593220339,lipW
0.275,Rv0223c
0.22666666666666666,Rv0226c
0.32051282051282054,fadE5
0.2112676056338028,fadE5-Rv0245
0.24324324324324326,Rv0259c
0.21311475409836064,Rv0260c
0.2948717948717949,Rv0264c
0.2682926829268293,narU
0.27848101265822783,Rv0276
0.30434782608695654,eccB3
0.27710843373493976,tam
0.21052631578947367,pcp
0.2235294117647059,Rv0323c
0.2714285714285714,Rv0333
0.24285714285714285,Rv0364
0.19318181818181818,Rv0376c
0.2261904761904762,Rv0383c
0.313953488372093,clpB-Rv0385
0.22077922077922077,lpqK
0.27941176470588236,ctpH
0.17721518987341772,Rv0461
0.2962962962962963,Rv0470A
0.2835820895522388,Rv0473
0.3253012048192771,Rv0479c
0.2903225806451613,gpm1-senX3
0.20930232558139536,Rv0504c
0.26506024096385544,hemA
0.2542372881355932,Rv0525
0.2602739726027397,fabH
0.26666666666666666,Rv0538
0.21052631578947367,pitA
0.32926829268292684,Rv0552
0.26153846153846155,bpoC-menD
0.2926829268292683,menH
0.22727272727272727,Rv0572c
0.25396825396825395,Rv0576
0.26785714285714285,Rv0579
0.2714285714285714,lpqN
0.21333333333333335,Rv0585c
0.3230769230769231,Rv0597c-vapC27
0.22077922077922077,B55
0.25333333333333335,Rv0610c
0.2878787878787879,recD
0.22666666666666666,recB
0.2571428571428571,recC
0.2222222222222222,hadA
0.3170731707317073,Rv0647c
0.18055555555555555,Rv0648
0.23376623376623376,Rv0650
0.3055555555555556,Rv0650-rplJ
0.32432432432432434,vapC6-vapB6
0.3116883116883117,vapB8
0.2191780821917808,rpoB
0.36231884057971014,mmpL5
0.21052631578947367,Rv0678-Rv0679c
0.2236842105263158,Rv0680c-Rv0681
0.30120481927710846,Rv0686
0.2903225806451613,lldD1-Rv0695
0.25,rplD
0.25,Rv0712-Rv0713
0.2153846153846154,sppA
0.27058823529411763,xylB
0.29850746268656714,Rv0731c
0.24,secY
0.2375,rslA
0.2727272727272727,Rv0739
0.3,phoP
0.2028985507246377,phoR
0.15,Rv0760c
0.2602739726027397,aldA
0.15517241379310345,Rv0774c
0.2236842105263158,Rv0779c
0.24561403508771928,Rv0790c
0.273972602739726,Rv0813c
0.29347826086956524,Rv0818
0.1794871794871795,Rv0831c
0.21621621621621623,lpqQ
0.20588235294117646,pip
0.3103448275862069,Rv0845
0.328125,lpqS-cysK2
0.265625,prrB
0.2692307692307692,accD3
0.22727272727272727,echA6
0.2777777777777778,Rv0907
0.28205128205128205,PE7-betP
0.2727272727272727,betP
0.22826086956521738,Rv0923c
0.2361111111111111,Rv0925c
0.19672131147540983,Rv0926c
0.23333333333333334,pstS2-pstB
0.25862068965517243,pstA2
0.22727272727272727,mku
0.20987654320987653,pgi
0.27941176470588236,uvrD1
0.1791044776119403,purH
0.273972602739726,Rv0966c-csoR
0.1111111111111111,ctpV
0.3333333333333333,echA7
0.24,Rv0976c
0.13636363636363635,Rv0986
0.25609756097560976,Rv0987
0.3559322033898305,Rv0998
0.22807017543859648,rpfB
0.29508196721311475,mfd
0.19444444444444445,lpqU
0.2926829268292683,eno
0.2753623188405797,kdpB
0.3,PE8-Rv1041c
0.34146341463414637,Rv1056-Rv1057
0.20512820512820512,Rv1069c
0.2191780821917808,Rv1072-Rv1073
0.24050632911392406,Rv1087A-PE9
0.18571428571428572,PE10-celA2a
0.36666666666666664,glpX
0.2647058823529412,Rv1101c-mazF3
0.2542372881355932,Rv1112-vapB32
0.32051282051282054,Rv1115-Rv1116
0.15151515151515152,Rv1118c
0.22857142857142856,Rv1132
0.38028169014084506,metE-Rv1134
0.2,mcr
0.3157894736842105,mcr10
0.3382352941176471,mutT2-narG
0.23529411764705882,typA
0.29333333333333333,lpqW
0.273972602739726,Rv1176c
0.30434782608695654,Rv1179c
0.16923076923076924,Rv1184c-fadD21
0.23076923076923078,fadD21
0.32926829268292684,Rv1186c-rocA
0.18181818181818182,Rv1190
0.2073170731707317,esxK-esxL
0.352112676056338,Rv1218c
0.2619047619047619,sigE
0.1506849315068493,lpqX
0.19444444444444445,Rv1251c
0.23684210526315788,Rv1258c
0.20270270270270271,Rv1265
0.25,embR-Rv1268c
0.24324324324324326,Rv1268c
0.3561643835616438,Rv1278
0.32727272727272727,oppB
0.2,oppB-canA
0.2714285714285714,Rv1289-Rv1290c
0.3384615384615385,Rv1290c
0.3076923076923077,Rv1290A-Rv1291c
0.21428571428571427,thrA
0.1875,thrC
0.2236842105263158,mcr3
0.29411764705882354,rrs
0.27419354838709675,Rv1319c
0.3181818181818182,glgE
0.1780821917808219,glgP
0.22988505747126436,leuW-irtA
0.2714285714285714,moeY
0.21428571428571427,Rv1356c-Rv1357c
0.2777777777777778,Rv1366A
0.2375,MTS1082
0.18571428571428572,MTS1082-Rv1375
0.2,Rv1376
0.2753623188405797,Rv1378c
0.20588235294117646,metK
0.18461538461538463,Rv1393c
0.2328767123287671,vapB10
0.2777777777777778,rpe
0.32926829268292684,Rv1424c
0.16176470588235295,Rv1425
0.28169014084507044,Rv1428c
0.2597402597402597,Rv1431
0.2,bisC
0.2571428571428571,zwf2
0.21666666666666667,PE_PGRS28-Rv1453
0.27586206896551724,Rv1453
0.3287671232876712,Rv1459c
0.2,Rv1463
0.1509433962264151,echA12
0.26229508196721313,Rv1478
0.29069767441860467,Rv1481
0.2777777777777778,inhA
0.3287671232876712,Rv1500
0.24615384615384617,Rv1501
0.2191780821917808,Rv1502
0.23076923076923078,Rv1502-Rv1503c
0.22413793103448276,Rv1505c
0.13414634146341464,Rv1508c
0.3670886075949367,Rv1510-gmdA
0.20833333333333334,gmdA
0.28169014084507044,Rv1515c
0.3125,fadD25
0.19672131147540983,mmpL12
0.31746031746031744,Rv1524
0.3194444444444444,adh
0.20238095238095238,Rv1535
0.2033898305084746,ansA
0.27058823529411763,mmpL6
0.2702702702702703,Rv1565c
0.3787878787878788,bioF1
0.2857142857142857,Rv1591
0.26153846153846155,Rv1592c-Rv1593c
0.14814814814814814,nadB
0.23376623376623376,hisH
0.2702702702702703,impA
0.24324324324324326,lgt
0.22972972972972974,lgt-Rv1615
0.17567567567567569,cydC
0.2597402597402597,Rv1624c
0.2028985507246377,Rv1634
0.2839506172839506,Rv1639c
0.2839506172839506,lysX
0.30952380952380953,tsnR
0.273972602739726,Rv1645c-PE17
0.2,argH
0.2153846153846154,pks10
0.203125,pks7
0.21052631578947367,pks9
0.21739130434782608,Rv1667c
0.21794871794871795,dsbF-Rv1678
0.24675324675324675,Rv1693
0.2625,cycA
0.25,Rv1714
0.31746031746031744,Rv1725c-Rv1726
0.27631578947368424,gabD2
0.3157894736842105,Rv1739c
0.3055555555555556,pknE
0.2222222222222222,Rv1747
0.1643835616438356,fadD1
0.2222222222222222,Rv1751
0.2698412698412698,Rv1776c
0.17391304347826086,malQ
0.2465753424657534,eccC5
0.136986301369863,PPE27-PE19
0.21311475409836064,eccE5
0.16666666666666666,PPE28-PPE29
0.20833333333333334,Rv1815
0.2835820895522388,ilvG
0.25862068965517243,Rv1823
0.22077922077922077,gcvH-garA
0.21518987341772153,Rv1828
0.17721518987341772,guaB1
0.25,ureA
0.20833333333333334,ureF
0.2962962962962963,Rv1866
0.2916666666666667,Rv1867-Rv1868
0.2,lldD2
0.2692307692307692,Rv1873
0.27848101265822783,rpfC
0.21621621621621623,Rv1885c
0.22535211267605634,fbpB
0.17391304347826086,fbpB-Rv1887
0.34,Rv1891
0.34782608695652173,cinA
0.23943661971830985,katG
0.25925925925925924,fadB5
0.22950819672131148,lppF
0.25,Rv1931c
0.25,fadE18
0.21333333333333335,ribA1
0.25333333333333335,Rv1944c
0.28,Rv1949c
0.28735632183908044,Rv1958c
0.23636363636363636,parE1
0.22666666666666666,mce3D
0.2702702702702703,mce3F
0.27941176470588236,Rv1985c
0.2,erm(37)-Rv1989c
0.3037974683544304,mazF6
0.23076923076923078,cmtR-Rv1995
0.25,Rv1995
0.2857142857142857,Rv1999c
0.28125,Rv2004c
0.2903225806451613,otsB1
0.2727272727272727,Rv2012-Rv2013
0.17391304347826086,Rv2014-Rv2015c
0.3064516129032258,Rv2020c
0.2948717948717949,Rv2035
0.25,Rv2037c
0.225,pks12
0.23376623376623376,cobI
0.28169014084507044,Rv2067c
0.2112676056338028,Rv2079
0.20253164556962025,lppJ-Rv2081c
0.2361111111111111,pknJ
0.25806451612903225,helY
0.1746031746031746,PPE36-prcA
0.31343283582089554,mpa
0.2,lppK
0.24691358024691357,Rv2118c
0.2222222222222222,Rv2134c-Rv2135c
0.26582278481012656,leuU-parE2
0.25806451612903225,murD
0.2916666666666667,Rv2160c
0.16923076923076924,Rv2161c
0.2714285714285714,Rv2169c-Rv2170
0.1791044776119403,mptA
0.23529411764705882,fadD15
0.21428571428571427,Rv2190c
0.2345679012345679,Rv2190c-Rv2191
0.2911392405063291,Rv2199c
0.29411764705882354,ctaC
0.28169014084507044,asnB
0.3013698630136986,lipB
0.20634920634920634,caeA
0.3,cobC
0.26153846153846155,Rv2258c-mscR
0.18571428571428572,Rv2263
0.2,Rv2264c
0.21333333333333335,Rv2264c-Rv2265
0.2647058823529412,Rv2271
0.2608695652173913,Rv2271-Rv2272
0.3595505617977528,Rv2283
0.208955223880597,sseB
0.3333333333333333,Rv2294
0.2112676056338028,Rv2303c
0.23529411764705882,Rv2305
0.2777777777777778,Rv2308-metV
