bayes,locus
0.3387096774193548,Rv0024
0.24390243902439024,Rv0045c
0.35135135135135137,Rv0063
0.3050847457627119,Rv0090
0.23076923076923078,ephF
0.23943661971830985,Rv0176
0.24050632911392406,PE_PGRS3-PE_PGRS4
0.22972972972972974,pks6
0.3055555555555556,Rv0420c-Rv0421c
0.22058823529411764,senX3-regX3
0.29896907216494845,Rv0576
0.2647058823529412,mce2B
0.2345679012345679,Rv0759c-Rv0760c
0.2894736842105263,ptrBb-emrB
0.1774193548387097,Rv0794c-Rv0795
0.24675324675324675,Rv0823c
0.273972602739726,Rv0888
0.20967741935483872,Rv0927c
0.26506024096385544,Rv1042c-Rv1043c
0.22857142857142856,Rv1045
0.26229508196721313,Rv1179c-pks3
0.2545454545454545,Rv1225c
0.22972972972972974,Rv1258c
0.2328767123287671,mcr11
0.21794871794871795,Rv1269c
0.1791044776119403,opcA
0.25,Rv1506c-Rv1507c
0.27586206896551724,plsB1
0.2714285714285714,Rv1730c
0.23076923076923078,Rv1775
0.25675675675675674,Rv1907c
0.379746835443038,ctpF
0.19718309859154928,dosT
0.3384615384615385,Rv2061c-cobN
0.24675324675324675,lppJ
0.30120481927710846,Rv2081c
0.3,Rv2148c
0.2361111111111111,Rv2264c
0.17647058823529413,mmpL9
0.23529411764705882,plcA-PPE38
0.2571428571428571,Rv2405-Rv2406c
0.25675675675675674,Rv2437
0.125,vapB17
0.2676056338028169,vapB18
0.175,Rv2709
0.14473684210526316,Rv2823c
0.15942028985507245,cobB
0.30666666666666664,Rv2862c-vapB23
0.24324324324324326,lppW-trmD
0.17105263157894737,Rv2923c
0.24615384615384617,ppsA
0.3,dinP
0.2125,Rv3428c-PPE59
0.24324324324324326,Rv3483c
0.23076923076923078,ddn-Rv3548c
0.3076923076923077,ponA2-Rv3683
0.3026315789473684,Rv3766
0.2361111111111111,lipE-Rv3776
0.2839506172839506,Rv3785
0.23529411764705882,Rv3802c-fbpD
0.1891891891891892,Rv3829c
0.1506849315068493,Rv3830c
0.27692307692307694,Rv3847
0.27941176470588236,eccC2
0.22727272727272727,dnaA-dnaN
0.21176470588235294,alaT-Rv0008c
0.2537313432835821,Rv0012
0.24615384615384617,pknB
0.234375,pknA
0.2857142857142857,fhaA-leuT
0.2328767123287671,whiB5-Rv0023
0.2564102564102564,bioF2
0.1509433962264151,fadD34
0.2894736842105263,fadD34-Rv0036c
0.2125,Rv0036c
0.24358974358974358,leuS
0.22666666666666666,dnaB
0.25757575757575757,dnaB-Rv0059
0.2857142857142857,Rv0061c
0.2876712328767123,Rv0067c-Rv0068
0.25806451612903225,glyA2-Rv0071
0.25862068965517243,Rv0078A
0.2916666666666667,hycE-Rv0088
0.20481927710843373,Rv0088-Rv0089
0.2835820895522388,Rv0104
0.2777777777777778,ctpI
0.19718309859154928,hddA
0.19672131147540983,hddA-ldtA
0.27848101265822783,oxyS
0.2558139534883721,fusA2
0.15384615384615385,pepA
0.2676056338028169,mak
0.20588235294117646,cyp138
0.23880597014925373,mce1D
0.1917808219178082,mce1F
0.20987654320987653,sigG
0.2318840579710145,Rv0185
0.19047619047619047,Rv0194
0.25,Rv0210-pckA
0.2465753424657534,lipW
0.273972602739726,Rv0221
0.16666666666666666,echA1
0.27848101265822783,Rv0223c
0.136986301369863,Rv0226c
0.234375,Rv0245
0.26744186046511625,nirB
0.22727272727272727,Rv0258c
0.2711864406779661,oplA
0.21428571428571427,fadD2
0.2608695652173913,vapB25
0.22058823529411764,eccD3
0.21739130434782608,Rv0302
0.25316455696202533,Rv0311
0.23529411764705882,Rv0315
0.25806451612903225,Rv0330c-Rv0331
0.26865671641791045,lpqJ
0.27419354838709675,Rv0376c
0.25396825396825395,Rv0380c
0.22388059701492538,Rv0398c
0.2727272727272727,fadD30
0.2727272727272727,Rv0439c-groEL2
0.1896551724137931,rskA
0.2054794520547945,sigK-Rv0446c
0.2625,mmpS4-Rv0452
0.18309859154929578,Rv0452
0.35294117647058826,Rv0457c
0.27941176470588236,pcaA-Rv0470A
0.25396825396825395,mshA
0.20253164556962025,Rv0492c
0.2,Rv0518-Rv0519c
0.2318840579710145,ccsA
0.22058823529411764,Rv0530
0.288135593220339,galE3
0.2676056338028169,Rv0537c
0.2191780821917808,vapB3-fadD8
0.2676056338028169,Rv0565c
0.2033898305084746,Rv0575c
0.1702127659574468,Rv0585c-mce2R
0.27586206896551724,yrbE2B
0.22727272727272727,mce2F
0.27419354838709675,Rv0597c-vapC27
0.22077922077922077,tcrA-Rv0603
0.2835820895522388,Rv0613c
0.19230769230769232,recD
0.2191780821917808,mmaA2
0.22784810126582278,atsD
0.28378378378378377,echA4
0.23684210526315788,mmpL5
0.18666666666666668,Rv0679c
0.2112676056338028,Rv0691c
0.20512820512820512,Rv0697
0.25,Rv0699
0.18666666666666668,Rv0745
0.2702702702702703,Rv0749A-Rv0750
0.2463768115942029,phoP
0.25,aldA
0.2727272727272727,ggtA
0.25,Rv0775
0.2236842105263158,cpsY
0.25301204819277107,purF
0.2647058823529412,sseC2
0.3194444444444444,Rv0825c
0.2,narL
0.22413793103448276,pdc-Rv0854
0.22857142857142856,far
0.3114754098360656,dapC
0.24358974358974358,Rv0874c
0.25,Rv0890c
0.22857142857142856,Rv0893c
0.273972602739726,Rv0893c-Rv0894
0.19718309859154928,Rv0907
0.25,ctpE
0.26153846153846155,PE7-betP
0.16666666666666666,Rv0927c-pstS3
0.2028985507246377,Rv0959
0.2835820895522388,Rv0964c-Rv0965c
0.23684210526315788,mprB-pepD
0.2028985507246377,Rv0987
0.2535211267605634,Rv0988
0.2535211267605634,Rv0991c-Rv0992c
0.27848101265822783,rimJ
0.36923076923076925,eno
0.2948717948717949,kdpE
0.2361111111111111,Rv1046c
0.19117647058823528,Rv1048c
0.23880597014925373,mpr5-Rv1052
0.2926829268292683,fadD14
0.25287356321839083,Rv1063c-lpqV
0.25316455696202533,Rv1072-Rv1073
0.15,lipU
0.3088235294117647,celA2b
0.20253164556962025,MTS0858-glyA1
0.28378378378378377,Rv1136-Rv1137c
0.2597402597402597,Rv1152
0.28,pimE
0.3048780487804878,mutT2
0.2077922077922078,mutT2-narG
0.23376623376623376,narJ
0.20253164556962025,mmpL10
0.19117647058823528,fadD36
0.35294117647058826,fadD6
0.2318840579710145,Rv1217c
0.2702702702702703,Rv1227c-lpqX
0.24,Rv1230c-Rv1231c
0.2345679012345679,embR-Rv1268c
0.1326530612244898,Rv1289-Rv1290c
0.2777777777777778,thrC
0.18421052631578946,dinG
0.25,Rv1357c-Rv1358
0.16,lprF
0.2413793103448276,carA
0.2753623188405797,lipI
0.273972602739726,lprH-Rv1419
0.26744186046511625,uvrC
0.25,Rv1432-Rv1433
