bayes,locus
0.2361111111111111,Rv0026
0.3230769230769231,Rv0029
0.2692307692307692,Rv0064-vapB1
0.35294117647058826,Rv0067c-Rv0068
0.35365853658536583,hddA
0.25675675675675674,Rv0147
0.21052631578947367,Rv0149
0.3055555555555556,Rv0161
0.3333333333333333,mmpL11-Rv0203
0.3108108108108108,fadE3
0.2054794520547945,Rv0249c-Rv0250c
0.3333333333333333,pks6
0.2597402597402597,glnH
0.30666666666666664,senX3-regX3
0.2830188679245283,Rv0499
0.2191780821917808,gabP
0.27692307692307694,nrdZ
0.21428571428571427,Rv0584
0.2727272727272727,mce2D
0.29310344827586204,galTb
0.2222222222222222,Rv0634A
0.2876712328767123,Rv0689c-Rv0690c
0.2535211267605634,Rv0698
0.2236842105263158,atsA
0.2727272727272727,Rv0750-mmsB
0.28169014084507044,mshD-phoT
0.3181818181818182,Rv0830
0.25675675675675674,far-Rv0856
0.2222222222222222,Rv0890c
0.2698412698412698,Rv0922-Rv0923c
0.28378378378378377,Rv0927c
0.25757575757575757,pstS2
0.24390243902439024,Rv0943c
0.3116883116883117,Rv1012
0.1746031746031746,Rv1139c-Rv1140
0.3522727272727273,Rv1179c-pks3
0.25882352941176473,ncrMT1234-esxK
0.2361111111111111,Rv1322
0.25675675675675674,Rv1435c
0.2972972972972973,Rv1488
0.375,Rv1498c
0.26666666666666666,Rv1503c
0.358974358974359,Rv1506c-Rv1507c
0.26666666666666666,fadD11
0.21428571428571427,cya
0.25,pks8
0.21052631578947367,Rv1672c
0.23076923076923078,Rv1729c
0.27710843373493976,Rv1841c
0.25862068965517243,Rv1868
0.2926829268292683,Rv1895
0.352112676056338,mce3C
0.2727272727272727,Rv1977
0.3157894736842105,Rv1996
0.24193548387096775,Rv2059
0.36363636363636365,Rv2081c
0.3258426966292135,Rv2082
0.2698412698412698,vapB37-Rv2105
0.3181818181818182,Rv2106-PE22
0.3888888888888889,Rv2113
0.2222222222222222,Rv2227
0.2857142857142857,Rv2248-glpD1
0.3181818181818182,cyp121
0.3880597014925373,stp
0.2716049382716049,mbtI-Rv2387
0.3055555555555556,Rv2390c-sirA
0.22077922077922077,Rv2478c
0.3333333333333333,bkdB
0.19718309859154928,scoA
0.27631578947368424,Rv2562
0.25,Rv2625c
0.1774193548387097,Rv2630-Rv2631
0.3013698630136986,Rv2660c
0.2345679012345679,Rv2706c
0.23636363636363636,Rv2797c
0.3114754098360656,Rv2809
0.3125,Rv2823c
0.2647058823529412,ugpA
0.2638888888888889,ppsA
0.3013698630136986,Rv3175
0.25,Rv3337
0.2898550724637681,PPE55-Rv3348
0.25396825396825395,dnaE2
0.32941176470588235,lytB1
0.3333333333333333,Rv3395c-Rv3395A
0.29411764705882354,alr-Rv3424c
0.24615384615384617,Rv3468c
0.2923076923076923,cyp125
0.3076923076923077,mutY
0.29508196721311475,dppD
0.2692307692307692,serV-Rv3723
0.28378378378378377,cut5b
0.21875,ctpJ-nmtR
0.3783783783783784,Rv3769
0.4,Rv3787c
0.29850746268656714,Rv3836
0.2823529411764706,MTS2975-Rv3844
0.30158730158730157,espE
0.2597402597402597,espK
0.2465753424657534,Rv3900c
0.2857142857142857,gid
0.3048780487804878,dnaA-dnaN
0.2911392405063291,recF
0.28378378378378377,Rv0007
0.2537313432835821,alaT-Rv0008c
0.35802469135802467,pstP-fhaB
0.20930232558139536,Rv0031-bioF2
0.27586206896551724,bioF2
0.2857142857142857,Rv0039c
0.323943661971831,Rv0042c
0.28169014084507044,Rv0047c
0.3918918918918919,Rv0061c
0.2535211267605634,Rv0067c
0.2608695652173913,Rv0073
0.3,Rv0075
0.20270270270270271,Rv0079
0.15853658536585366,Rv0080
0.2923076923076923,Rv0093c
0.24615384615384617,nrp
0.19753086419753085,Rv0106-ctpI
0.3125,ctpI
0.26229508196721313,Rv0108c-PE_PGRS1
0.32222222222222224,oxyS
0.2191780821917808,cyp138
0.3230769230769231,fadD5
0.3088235294117647,yrbE1A
0.3287671232876712,yrbE1B
0.3048780487804878,mce1A
0.30434782608695654,Rv0178
0.3625,Rv0181c
0.32857142857142857,Rv0187
0.3684210526315789,ilvD
0.2,Rv0194
0.32098765432098764,Rv0197
0.3472222222222222,zmp1
0.24675324675324675,Rv0201c
0.23636363636363636,mmpL11
0.2702702702702703,pckA
0.3939393939393939,nadR
0.25675675675675674,Rv0213c
0.2898550724637681,fadE3-Rv0216
0.35714285714285715,lipW
0.2619047619047619,Rv0223c
0.3116883116883117,Rv0226c
0.32894736842105265,fadE5
0.3283582089552239,fadE5-Rv0245
0.3235294117647059,Rv0259c
0.28378378378378377,Rv0260c
0.2976190476190476,Rv0264c
0.1935483870967742,narU
0.25675675675675674,Rv0276
0.3709677419354839,eccB3
0.28888888888888886,tam
0.35135135135135137,pcp
0.26666666666666666,Rv0323c
0.32051282051282054,Rv0333
0.27631578947368424,Rv0364
0.27586206896551724,Rv0376c
0.35,Rv0383c
0.3013698630136986,clpB-Rv0385
0.3,lpqK
0.31645569620253167,ctpH
0.18571428571428572,Rv0461
0.26666666666666666,Rv0470A
0.3442622950819672,Rv0473
0.27692307692307694,Rv0479c
0.30864197530864196,gpm1-senX3
0.2571428571428571,Rv0504c
0.27906976744186046,hemA
0.25316455696202533,Rv0525
0.35443037974683544,fabH
0.2191780821917808,Rv0538
0.23684210526315788,pitA
0.24096385542168675,Rv0552
0.3220338983050847,bpoC-menD
0.2465753424657534,menH
0.32857142857142857,Rv0572c
0.391304347826087,Rv0576
0.2463768115942029,Rv0579
0.33783783783783783,lpqN
0.2903225806451613,Rv0585c
0.2878787878787879,Rv0597c-vapC27
0.27058823529411763,B55
0.22093023255813954,Rv0610c
0.17105263157894737,recD
0.2564102564102564,recB
0.2535211267605634,recC
0.2808988764044944,hadA
0.23076923076923078,Rv0647c
0.375,Rv0648
0.2463768115942029,Rv0650
0.3287671232876712,Rv0650-rplJ
0.3,vapC6-vapB6
0.32051282051282054,vapB8
0.23809523809523808,rpoB
0.3939393939393939,mmpL5
0.3076923076923077,Rv0678-Rv0679c
0.28,Rv0680c-Rv0681
0.225,Rv0686
0.3013698630136986,lldD1-Rv0695
0.24242424242424243,rplD
0.26582278481012656,Rv0712-Rv0713
0.30851063829787234,sppA
0.3625,xylB
0.23809523809523808,Rv0731c
0.32926829268292684,secY
0.28205128205128205,rslA
0.2926829268292683,Rv0739
0.3974358974358974,phoP
0.25301204819277107,phoR
0.3026315789473684,Rv0760c
0.33707865168539325,aldA
0.3088235294117647,Rv0774c
0.3472222222222222,Rv0779c
0.32142857142857145,Rv0790c
0.3275862068965517,Rv0813c
0.22727272727272727,Rv0818
0.26153846153846155,Rv0831c
0.26666666666666666,lpqQ
0.32432432432432434,pip
0.25675675675675674,Rv0845
0.34782608695652173,lpqS-cysK2
0.3188405797101449,prrB
0.2833333333333333,accD3
0.38028169014084506,echA6
0.30434782608695654,Rv0907
0.2911392405063291,PE7-betP
0.2948717948717949,betP
0.275,Rv0923c
0.22535211267605634,Rv0925c
0.28169014084507044,Rv0926c
0.3611111111111111,pstS2-pstB
0.2537313432835821,pstA2
0.29411764705882354,mku
0.3283582089552239,pgi
0.29310344827586204,uvrD1
0.2631578947368421,purH
0.3125,Rv0966c-csoR
0.18421052631578946,ctpV
0.28205128205128205,echA7
0.38666666666666666,Rv0976c
0.33783783783783783,Rv0986
0.2857142857142857,Rv0987
0.19736842105263158,Rv0998
0.32857142857142857,rpfB
0.2571428571428571,mfd
0.31746031746031744,lpqU
0.273972602739726,eno
0.21428571428571427,kdpB
0.3333333333333333,PE8-Rv1041c
0.3333333333333333,Rv1056-Rv1057
0.2289156626506024,Rv1069c
0.32432432432432434,Rv1072-Rv1073
0.28125,Rv1087A-PE9
0.27941176470588236,PE10-celA2a
0.35714285714285715,glpX
0.2875,Rv1101c-mazF3
0.203125,Rv1112-vapB32
0.2972972972972973,Rv1115-Rv1116
0.22727272727272727,Rv1118c
0.2,Rv1132
0.3076923076923077,metE-Rv1134
0.26582278481012656,mcr
0.30434782608695654,mcr10
0.29577464788732394,mutT2-narG
0.23728813559322035,typA
0.273972602739726,lpqW
0.2702702702702703,Rv1176c
0.3287671232876712,Rv1179c
0.21794871794871795,Rv1184c-fadD21
0.21333333333333335,fadD21
0.3333333333333333,Rv1186c-rocA
0.23880597014925373,Rv1190
0.3472222222222222,esxK-esxL
0.4107142857142857,Rv1218c
0.3548387096774194,sigE
0.3625,lpqX
0.25396825396825395,Rv1251c
0.2597402597402597,Rv1258c
0.29508196721311475,Rv1265
0.2727272727272727,embR-Rv1268c
0.29069767441860467,Rv1268c
0.3150684931506849,Rv1278
0.27906976744186046,oppB
0.21428571428571427,oppB-canA
0.3076923076923077,Rv1289-Rv1290c
0.29577464788732394,Rv1290c
0.2696629213483146,Rv1290A-Rv1291c
0.33783783783783783,thrA
0.28125,thrC
0.2875,mcr3
0.22058823529411764,rrs
0.2876712328767123,Rv1319c
0.3218390804597701,glgE
0.2916666666666667,glgP
0.30864197530864196,leuW-irtA
0.3181818181818182,moeY
0.30985915492957744,Rv1356c-Rv1357c
0.23880597014925373,Rv1366A
0.3088235294117647,MTS1082
0.20833333333333334,MTS1082-Rv1375
0.22727272727272727,Rv1376
0.3,Rv1378c
0.3048780487804878,metK
0.2463768115942029,Rv1393c
0.2916666666666667,vapB10
0.2698412698412698,rpe
0.3333333333333333,Rv1424c
0.3424657534246575,Rv1425
0.32098765432098764,Rv1428c
0.22535211267605634,Rv1431
0.2926829268292683,bisC
0.31343283582089554,zwf2
0.29213483146067415,PE_PGRS28-Rv1453
0.15384615384615385,Rv1453
0.3484848484848485,Rv1459c
0.32941176470588235,Rv1463
0.3548387096774194,echA12
0.35802469135802467,Rv1478
0.3146067415730337,Rv1481
0.32051282051282054,inhA
0.2898550724637681,Rv1500
0.2537313432835821,Rv1501
0.25,Rv1502
0.3013698630136986,Rv1502-Rv1503c
0.36231884057971014,Rv1505c
0.3157894736842105,Rv1508c
0.3835616438356164,Rv1510-gmdA
0.27419354838709675,gmdA
0.3013698630136986,Rv1515c
0.323943661971831,fadD25
0.2625,mmpL12
0.1791044776119403,Rv1524
0.24615384615384617,adh
0.2857142857142857,Rv1535
0.2,ansA
0.32786885245901637,mmpL6
0.38028169014084506,Rv1565c
0.3132530120481928,bioF1
0.11864406779661017,Rv1591
0.3424657534246575,Rv1592c-Rv1593c
0.2571428571428571,nadB
0.2465753424657534,hisH
0.34328358208955223,impA
0.2535211267605634,lgt
0.421875,lgt-Rv1615
0.33783783783783783,cydC
0.26666666666666666,Rv1624c
0.3484848484848485,Rv1634
0.36666666666666664,Rv1639c
0.2191780821917808,lysX
0.3058823529411765,tsnR
0.29411764705882354,Rv1645c-PE17
0.2571428571428571,argH
0.2911392405063291,pks10
0.24285714285714285,pks7
0.19672131147540983,pks9
0.28169014084507044,Rv1667c
0.2903225806451613,dsbF-Rv1678
0.19696969696969696,Rv1693
0.3582089552238806,cycA
0.24,Rv1714
0.22857142857142856,Rv1725c-Rv1726
0.25301204819277107,gabD2
0.2647058823529412,Rv1739c
0.3116883116883117,pknE
0.3384615384615385,Rv1747
0.2857142857142857,fadD1
0.25,Rv1751
0.34285714285714286,Rv1776c
0.22058823529411764,malQ
0.32926829268292684,eccC5
0.25925925925925924,PPE27-PE19
0.34210526315789475,eccE5
0.2698412698412698,PPE28-PPE29
0.22388059701492538,Rv1815
0.3055555555555556,ilvG
0.203125,Rv1823
0.24615384615384617,gcvH-garA
0.2777777777777778,Rv1828
0.33783783783783783,guaB1
0.28205128205128205,ureA
0.2777777777777778,ureF
0.390625,Rv1866
0.2054794520547945,Rv1867-Rv1868
0.22727272727272727,lldD2
0.3230769230769231,Rv1873
0.3194444444444444,rpfC
0.2826086956521739,Rv1885c
0.19480519480519481,fbpB
0.3188405797101449,fbpB-Rv1887
0.22857142857142856,Rv1891
0.23076923076923078,cinA
0.2804878048780488,katG
0.33783783783783783,fadB5
0.28888888888888886,lppF
0.2638888888888889,Rv1931c
0.2786885245901639,fadE18
0.32926829268292684,ribA1
0.2676056338028169,Rv1944c
0.225,Rv1949c
0.3194444444444444,Rv1958c
0.2987012987012987,parE1
0.3013698630136986,mce3D
0.3283582089552239,mce3F
0.28205128205128205,Rv1985c
0.3287671232876712,erm(37)-Rv1989c
0.25,mazF6
0.3125,cmtR-Rv1995
0.32,Rv1995
0.2727272727272727,Rv1999c
0.3055555555555556,Rv2004c
0.32051282051282054,otsB1
0.3037974683544304,Rv2012-Rv2013
0.22388059701492538,Rv2014-Rv2015c
0.3108108108108108,Rv2020c
0.3333333333333333,Rv2035
0.3,Rv2037c
0.3125,pks12
0.32,cobI
0.323943661971831,Rv2067c
0.25806451612903225,Rv2079
0.2692307692307692,lppJ-Rv2081c
0.25316455696202533,pknJ
0.28,helY
0.26153846153846155,PPE36-prcA
0.22857142857142856,mpa
0.32786885245901637,lppK
0.30864197530864196,Rv2118c
0.2804878048780488,Rv2134c-Rv2135c
0.3924050632911392,leuU-parE2
0.29508196721311475,murD
0.24242424242424243,Rv2160c
0.27631578947368424,Rv2161c
0.20588235294117646,Rv2169c-Rv2170
0.22857142857142856,mptA
0.19444444444444445,fadD15
0.3181818181818182,Rv2190c
0.2962962962962963,Rv2190c-Rv2191
0.25,Rv2199c
0.21951219512195122,ctaC
0.25,asnB
0.20833333333333334,lipB
0.203125,caeA
0.3188405797101449,cobC
0.3132530120481928,Rv2258c-mscR
0.28125,Rv2263
0.31645569620253167,Rv2264c
0.26153846153846155,Rv2264c-Rv2265
0.2153846153846154,Rv2271
0.3230769230769231,Rv2271-Rv2272
0.3333333333333333,Rv2283
0.23809523809523808,sseB
0.24390243902439024,Rv2294
0.2236842105263158,Rv2303c
0.3287671232876712,Rv2305
0.2948717948717949,Rv2308-metV
0.2441860465116279,mez
0.3684210526315789,dnaG
0.27419354838709675,esxP-Rv2348c
0.28169014084507044,Rv2348c
0.32857142857142857,recO
0.3582089552238806,dnaJ2
0.2413793103448276,mbtD
0.33783783783783783,mbtI
0.3333333333333333,Rv2387
0.1935483870967742,che1
0.35526315789473684,aprA
0.24705882352941178,Rv2407
0.3,Rv2407-PE24
0.3373493975903614,Rv2424c-Rv2425c
0.23595505617977527,rne
0.30434782608695654,Rv2455c
0.36619718309859156,Rv2474c
0.31958762886597936,Rv2484c
0.328125,lipQ
0.3026315789473684,Rv2488c
0.25882352941176473,fadD35
0.273972602739726,Rv2506
0.22535211267605634,Rv2531c
0.37662337662337664,pepQ
0.26666666666666666,Rv2541-Rv2542
0.2857142857142857,vapB20
0.2777777777777778,Rv2569c
0.34615384615384615,Rv2585c
0.273972602739726,fadD9-PE_PGRS44
0.22784810126582278,tesB2
0.25316455696202533,Rv2616
0.3424657534246575,Rv2619c
0.28205128205128205,Rv2621c
0.34375,Rv2631
0.2608695652173913,Rv2633c
0.27631578947368424,valU-Rv2645
0.22058823529411764,Rv2652c-Rv2653c
0.29411764705882354,Rv2670c
0.29508196721311475,aftC
0.2753623188405797,hemY
0.34782608695652173,Rv2681
0.23529411764705882,Rv2683
0.2727272727272727,Rv2694c-Rv2695
0.2235294117647059,Rv2696c
0.3246753246753247,Rv2705c
0.30864197530864196,Rv2712c
0.1643835616438356,sthA
