bayes,locus
0.25333333333333335,Rv0024
0.15517241379310345,Rv0045c
0.25,Rv0063
0.22535211267605634,Rv0090
0.3055555555555556,ephF
0.2972972972972973,Rv0176
0.30158730158730157,PE_PGRS3-PE_PGRS4
0.1686746987951807,pks6
0.2361111111111111,Rv0420c-Rv0421c
0.313953488372093,senX3-regX3
0.26582278481012656,Rv0576
0.25925925925925924,mce2B
0.18840579710144928,Rv0759c-Rv0760c
0.3283582089552239,ptrBb-emrB
0.24358974358974358,Rv0794c-Rv0795
0.2647058823529412,Rv0823c
0.2375,Rv0888
0.27586206896551724,Rv0927c
0.2542372881355932,Rv1042c-Rv1043c
0.3728813559322034,Rv1045
0.2571428571428571,Rv1179c-pks3
0.27848101265822783,Rv1225c
0.22058823529411764,Rv1258c
0.2033898305084746,mcr11
0.23529411764705882,Rv1269c
0.28,opcA
0.19672131147540983,Rv1506c-Rv1507c
0.24390243902439024,plsB1
0.26229508196721313,Rv1730c
0.2647058823529412,Rv1775
0.3698630136986301,Rv1907c
0.27631578947368424,ctpF
0.19117647058823528,dosT
0.3048780487804878,Rv2061c-cobN
0.25,lppJ
0.22666666666666666,Rv2081c
0.2916666666666667,Rv2148c
0.2191780821917808,Rv2264c
0.35714285714285715,mmpL9
0.19117647058823528,plcA-PPE38
0.30434782608695654,Rv2405-Rv2406c
0.33766233766233766,Rv2437
0.2597402597402597,vapB17
0.30666666666666664,vapB18
0.2638888888888889,Rv2709
0.25396825396825395,Rv2823c
0.21666666666666667,cobB
0.3116883116883117,Rv2862c-vapB23
0.38571428571428573,lppW-trmD
0.2876712328767123,Rv2923c
0.2857142857142857,ppsA
0.23943661971830985,dinP
0.2328767123287671,Rv3428c-PPE59
0.3188405797101449,Rv3483c
0.27631578947368424,ddn-Rv3548c
0.14285714285714285,ponA2-Rv3683
0.2222222222222222,Rv3766
0.23076923076923078,lipE-Rv3776
0.2987012987012987,Rv3785
0.296875,Rv3802c-fbpD
0.24285714285714285,Rv3829c
0.28,Rv3830c
0.2653061224489796,Rv3847
0.2727272727272727,eccC2
0.2857142857142857,dnaA-dnaN
0.323943661971831,alaT-Rv0008c
0.23636363636363636,Rv0012
0.24675324675324675,pknB
0.25,pknA
0.2465753424657534,fhaA-leuT
0.3230769230769231,whiB5-Rv0023
0.2125,bioF2
0.27710843373493976,fadD34
0.2876712328767123,fadD34-Rv0036c
0.23529411764705882,Rv0036c
0.3283582089552239,leuS
0.2857142857142857,dnaB
0.29577464788732394,dnaB-Rv0059
0.36363636363636365,Rv0061c
0.24615384615384617,Rv0067c-Rv0068
0.3283582089552239,glyA2-Rv0071
0.24242424242424243,Rv0078A
0.2535211267605634,hycE-Rv0088
0.3181818181818182,Rv0088-Rv0089
0.3,Rv0104
0.2823529411764706,ctpI
0.2753623188405797,hddA
0.26153846153846155,hddA-ldtA
0.23376623376623376,oxyS
0.3522727272727273,fusA2
0.27380952380952384,pepA
0.345679012345679,mak
0.27692307692307694,cyp138
0.2537313432835821,mce1D
0.16176470588235295,mce1F
0.23076923076923078,sigG
0.323943661971831,Rv0185
0.22950819672131148,Rv0194
0.2727272727272727,Rv0210-pckA
0.26666666666666666,lipW
0.2465753424657534,Rv0221
0.2077922077922078,echA1
0.20930232558139536,Rv0223c
0.3,Rv0226c
0.20588235294117646,Rv0245
0.24705882352941178,nirB
0.27906976744186046,Rv0258c
0.2857142857142857,oplA
0.30158730158730157,fadD2
0.2054794520547945,vapB25
0.22857142857142856,eccD3
0.22784810126582278,Rv0302
0.23529411764705882,Rv0311
0.25,Rv0315
0.23880597014925373,Rv0330c-Rv0331
0.2631578947368421,lpqJ
0.20270270270270271,Rv0376c
0.28169014084507044,Rv0380c
0.1935483870967742,Rv0398c
0.19230769230769232,fadD30
0.19718309859154928,Rv0439c-groEL2
0.2714285714285714,rskA
0.17333333333333334,sigK-Rv0446c
0.2972972972972973,mmpS4-Rv0452
0.20634920634920634,Rv0452
0.3,Rv0457c
0.375,pcaA-Rv0470A
0.2028985507246377,mshA
0.2894736842105263,Rv0492c
0.375,Rv0518-Rv0519c
0.2222222222222222,ccsA
0.2716049382716049,Rv0530
0.20967741935483872,galE3
0.23076923076923078,Rv0537c
0.275,vapB3-fadD8
0.24193548387096775,Rv0565c
0.24242424242424243,Rv0575c
0.3055555555555556,Rv0585c-mce2R
0.2857142857142857,yrbE2B
0.31343283582089554,mce2F
0.2876712328767123,Rv0597c-vapC27
0.2571428571428571,tcrA-Rv0603
0.23863636363636365,Rv0613c
0.24691358024691357,recD
0.2682926829268293,mmaA2
0.2465753424657534,atsD
0.35443037974683544,echA4
0.296875,mmpL5
0.2976190476190476,Rv0679c
0.2222222222222222,Rv0691c
0.352112676056338,Rv0697
0.2876712328767123,Rv0699
0.26582278481012656,Rv0745
0.25316455696202533,Rv0749A-Rv0750
0.22950819672131148,phoP
0.28378378378378377,aldA
0.23943661971830985,ggtA
0.273972602739726,Rv0775
0.3283582089552239,cpsY
0.2962962962962963,purF
0.273972602739726,sseC2
0.2441860465116279,Rv0825c
0.22666666666666666,narL
0.34615384615384615,pdc-Rv0854
0.3137254901960784,far
0.3283582089552239,dapC
0.3291139240506329,Rv0874c
0.20634920634920634,Rv0890c
0.22857142857142856,Rv0893c
0.19047619047619047,Rv0893c-Rv0894
0.25757575757575757,Rv0907
0.25,ctpE
0.2054794520547945,PE7-betP
0.26153846153846155,Rv0927c-pstS3
0.3,Rv0959
0.25609756097560976,Rv0964c-Rv0965c
0.2972972972972973,mprB-pepD
0.2463768115942029,Rv0987
0.3076923076923077,Rv0988
