bayes,locus
0.20967741935483872,Rv0026
0.2345679012345679,Rv0029
0.30158730158730157,Rv0064-vapB1
0.38028169014084506,Rv0067c-Rv0068
0.2982456140350877,hddA
0.34177215189873417,Rv0147
0.3188405797101449,Rv0149
0.2898550724637681,Rv0161
0.1724137931034483,mmpL11-Rv0203
0.2,fadE3
0.3246753246753247,Rv0249c-Rv0250c
0.203125,pks6
0.24,glnH
0.20270270270270271,senX3-regX3
0.1774193548387097,Rv0499
0.25,gabP
0.2638888888888889,nrdZ
0.16666666666666666,Rv0584
0.3142857142857143,mce2D
0.22388059701492538,galTb
0.3333333333333333,Rv0634A
0.21621621621621623,Rv0689c-Rv0690c
0.2054794520547945,Rv0698
0.26666666666666666,atsA
0.2631578947368421,Rv0750-mmsB
0.35384615384615387,mshD-phoT
0.2898550724637681,Rv0830
0.30985915492957744,far-Rv0856
0.25333333333333335,Rv0890c
0.3114754098360656,Rv0922-Rv0923c
0.28378378378378377,Rv0927c
0.2328767123287671,pstS2
0.2682926829268293,Rv0943c
0.18666666666666668,Rv1012
0.2835820895522388,Rv1139c-Rv1140
0.3333333333333333,Rv1179c-pks3
0.24675324675324675,ncrMT1234-esxK
0.2807017543859649,Rv1322
0.2714285714285714,Rv1435c
0.31343283582089554,Rv1488
0.24444444444444444,Rv1498c
0.1935483870967742,Rv1503c
0.3466666666666667,Rv1506c-Rv1507c
0.21176470588235294,fadD11
0.32432432432432434,cya
0.4426229508196721,pks8
0.14473684210526316,Rv1672c
0.22950819672131148,Rv1729c
0.25333333333333335,Rv1841c
0.32432432432432434,Rv1868
0.2191780821917808,Rv1895
0.22388059701492538,mce3C
0.2631578947368421,Rv1977
0.2345679012345679,Rv1996
0.2318840579710145,Rv2059
0.16363636363636364,Rv2081c
0.29850746268656714,Rv2082
0.2786885245901639,vapB37-Rv2105
0.203125,Rv2106-PE22
0.22535211267605634,Rv2113
0.35526315789473684,Rv2227
0.3283582089552239,Rv2248-glpD1
0.32051282051282054,cyp121
0.25675675675675674,stp
0.25,mbtI-Rv2387
0.2753623188405797,Rv2390c-sirA
0.21621621621621623,Rv2478c
0.30864197530864196,bkdB
0.18421052631578946,scoA
0.28205128205128205,Rv2562
0.21428571428571427,Rv2625c
0.22666666666666666,Rv2630-Rv2631
0.2608695652173913,Rv2660c
0.2857142857142857,Rv2706c
0.19047619047619047,Rv2797c
0.16901408450704225,Rv2809
0.323943661971831,Rv2823c
0.2898550724637681,ugpA
0.3968253968253968,ppsA
0.32786885245901637,Rv3175
0.25925925925925924,Rv3337
0.21176470588235294,PPE55-Rv3348
0.27419354838709675,dnaE2
0.24561403508771928,lytB1
0.17857142857142858,Rv3395c-Rv3395A
0.32098765432098764,alr-Rv3424c
0.38961038961038963,Rv3468c
0.21176470588235294,cyp125
0.27380952380952384,mutY
0.20270270270270271,dppD
0.26436781609195403,serV-Rv3723
0.38571428571428573,cut5b
0.3026315789473684,ctpJ-nmtR
0.24390243902439024,Rv3769
0.36065573770491804,Rv3787c
0.29333333333333333,Rv3836
0.3048780487804878,MTS2975-Rv3844
0.3108108108108108,espE
0.3125,espK
0.3898305084745763,Rv3900c
0.2,gid
0.25,dnaA-dnaN
0.23333333333333334,recF
0.29411764705882354,Rv0007
0.24,alaT-Rv0008c
0.23880597014925373,pstP-fhaB
0.23595505617977527,Rv0031-bioF2
0.23809523809523808,bioF2
0.27631578947368424,Rv0039c
0.2571428571428571,Rv0042c
0.2638888888888889,Rv0047c
0.3380281690140845,Rv0061c
0.2717391304347826,Rv0067c
0.3373493975903614,Rv0073
0.2948717948717949,Rv0075
0.2898550724637681,Rv0079
0.28888888888888886,Rv0080
0.2,Rv0093c
0.2261904761904762,nrp
0.2,Rv0106-ctpI
0.31666666666666665,ctpI
0.1917808219178082,Rv0108c-PE_PGRS1
0.2727272727272727,oxyS
0.26666666666666666,cyp138
0.3108108108108108,fadD5
0.3333333333333333,yrbE1A
0.20967741935483872,yrbE1B
0.2054794520547945,mce1A
0.2564102564102564,Rv0178
0.15,Rv0181c
0.19298245614035087,Rv0187
0.3064516129032258,ilvD
0.24242424242424243,Rv0194
0.22972972972972974,Rv0197
0.25,zmp1
0.26582278481012656,Rv0201c
0.24358974358974358,mmpL11
0.3225806451612903,pckA
0.23728813559322035,nadR
0.2345679012345679,Rv0213c
0.22058823529411764,fadE3-Rv0216
0.18571428571428572,lipW
0.27631578947368424,Rv0223c
0.2441860465116279,Rv0226c
0.3050847457627119,fadE5
0.15625,fadE5-Rv0245
0.25,Rv0259c
0.3380281690140845,Rv0260c
0.30434782608695654,Rv0264c
0.2,narU
0.23809523809523808,Rv0276
0.3389830508474576,eccB3
0.2727272727272727,tam
0.345679012345679,pcp
0.20588235294117646,Rv0323c
0.19117647058823528,Rv0333
0.27848101265822783,Rv0364
0.20270270270270271,Rv0376c
0.234375,Rv0383c
0.2463768115942029,clpB-Rv0385
0.24675324675324675,lpqK
0.3561643835616438,ctpH
0.2835820895522388,Rv0461
0.2328767123287671,Rv0470A
0.21052631578947367,Rv0473
0.1951219512195122,Rv0479c
0.3146067415730337,gpm1-senX3
0.2753623188405797,Rv0504c
0.20930232558139536,hemA
0.17333333333333334,Rv0525
0.2835820895522388,fabH
0.22535211267605634,Rv0538
0.17333333333333334,pitA
0.2876712328767123,Rv0552
0.16666666666666666,bpoC-menD
0.16,menH
0.22535211267605634,Rv0572c
0.2318840579710145,Rv0576
0.17567567567567569,Rv0579
0.2916666666666667,lpqN
0.21518987341772153,Rv0585c
