bayes,locus
0.31746031746031744,Rv0026
0.32558139534883723,Rv0029
0.1917808219178082,Rv0064-vapB1
0.32432432432432434,Rv0067c-Rv0068
0.2786885245901639,hddA
0.24675324675324675,Rv0147
0.2823529411764706,Rv0149
0.19402985074626866,Rv0161
0.2112676056338028,mmpL11-Rv0203
0.30985915492957744,fadE3
0.24096385542168675,Rv0249c-Rv0250c
0.2987012987012987,pks6
0.31645569620253167,glnH
0.22857142857142856,senX3-regX3
0.2875,Rv0499
0.24050632911392406,gabP
0.22058823529411764,nrdZ
0.2465753424657534,Rv0584
0.27710843373493976,mce2D
0.29577464788732394,galTb
0.3088235294117647,Rv0634A
0.3188405797101449,Rv0689c-Rv0690c
0.3684210526315789,Rv0698
0.3125,atsA
0.2839506172839506,Rv0750-mmsB
0.2988505747126437,mshD-phoT
0.31666666666666665,Rv0830
0.2926829268292683,far-Rv0856
0.225,Rv0890c
0.2345679012345679,Rv0922-Rv0923c
0.2345679012345679,Rv0927c
0.3472222222222222,pstS2
0.3333333333333333,Rv0943c
0.3050847457627119,Rv1012
0.30666666666666664,Rv1139c-Rv1140
0.34375,Rv1179c-pks3
0.2112676056338028,ncrMT1234-esxK
0.25675675675675674,Rv1322
0.29333333333333333,Rv1435c
0.325,Rv1488
0.2625,Rv1498c
0.2465753424657534,Rv1503c
0.16363636363636364,Rv1506c-Rv1507c
0.3108108108108108,fadD11
0.31746031746031744,cya
0.32967032967032966,pks8
0.2608695652173913,Rv1672c
0.22950819672131148,Rv1729c
0.2808988764044944,Rv1841c
0.30158730158730157,Rv1868
0.1625,Rv1895
0.3333333333333333,mce3C
0.21739130434782608,Rv1977
0.2894736842105263,Rv1996
0.22058823529411764,Rv2059
0.24324324324324326,Rv2081c
0.22857142857142856,Rv2082
0.25609756097560976,vapB37-Rv2105
0.21739130434782608,Rv2106-PE22
0.3058823529411765,Rv2113
0.30985915492957744,Rv2227
0.27710843373493976,Rv2248-glpD1
0.2465753424657534,cyp121
0.25,stp
0.2911392405063291,mbtI-Rv2387
0.26785714285714285,Rv2390c-sirA
0.3064516129032258,Rv2478c
0.3157894736842105,bkdB
0.28,scoA
0.2716049382716049,Rv2562
0.41935483870967744,Rv2625c
0.2702702702702703,Rv2630-Rv2631
0.3037974683544304,Rv2660c
0.2222222222222222,Rv2706c
0.375,Rv2797c
0.3372093023255814,Rv2809
0.25,Rv2823c
0.29577464788732394,ugpA
0.26595744680851063,ppsA
0.3382352941176471,Rv3175
0.34285714285714286,Rv3337
0.26865671641791045,PPE55-Rv3348
0.27906976744186046,dnaE2
0.25,lytB1
0.2328767123287671,Rv3395c-Rv3395A
0.2619047619047619,alr-Rv3424c
0.2391304347826087,Rv3468c
0.27058823529411763,cyp125
0.3108108108108108,mutY
0.3013698630136986,dppD
0.25287356321839083,serV-Rv3723
0.3055555555555556,cut5b
0.15789473684210525,ctpJ-nmtR
0.18518518518518517,Rv3769
0.25882352941176473,Rv3787c
0.25,Rv3836
0.3150684931506849,MTS2975-Rv3844
0.29850746268656714,espE
0.26582278481012656,espK
0.32051282051282054,Rv3900c
0.27941176470588236,gid
0.3582089552238806,dnaA-dnaN
0.33766233766233766,recF
0.3118279569892473,Rv0007
0.2465753424657534,alaT-Rv0008c
0.3484848484848485,pstP-fhaB
0.20930232558139536,Rv0031-bioF2
0.3088235294117647,bioF2
0.2976190476190476,Rv0039c
0.203125,Rv0042c
0.22784810126582278,Rv0047c
0.18032786885245902,Rv0061c
0.3,Rv0067c
0.30158730158730157,Rv0073
0.31343283582089554,Rv0075
0.26666666666666666,Rv0079
0.28169014084507044,Rv0080
0.3150684931506849,Rv0093c
0.2987012987012987,nrp
0.30985915492957744,Rv0106-ctpI
0.2535211267605634,ctpI
