bayes,locus
0.2,Rv0024
0.15476190476190477,Rv0045c
0.27941176470588236,Rv0063
0.3333333333333333,Rv0090
0.1774193548387097,ephF
0.3382352941176471,Rv0176
0.32098765432098764,PE_PGRS3-PE_PGRS4
0.27848101265822783,pks6
0.3050847457627119,Rv0420c-Rv0421c
0.34285714285714286,Rv0466-icl1
0.3380281690140845,senX3-regX3
0.24285714285714285,Rv0712-Rv0713
0.2318840579710145,Rv0759c-Rv0760c
0.3380281690140845,Rv0794c-Rv0795
0.3333333333333333,Rv0823c
0.3125,Rv0888
0.3142857142857143,Rv0927c
0.13333333333333333,Rv1042c-Rv1043c
0.265625,Rv1045
0.25,Rv1179c-pks3
0.2711864406779661,Rv1225c
0.25555555555555554,Rv1258c
0.265625,mcr11
0.3188405797101449,Rv1269c
0.1951219512195122,opcA
0.2631578947368421,Rv1506c-Rv1507c
0.3333333333333333,plsB1
0.3972602739726027,Rv1730c
0.2976190476190476,Rv1775
0.30864197530864196,Rv1907c
0.2602739726027397,Rv1990A-mazF6
0.352112676056338,ctpF
0.2631578947368421,dosT
0.2839506172839506,Rv2148c
0.24358974358974358,Rv2264c
0.36363636363636365,mmpL9
0.27380952380952384,plcA-PPE38
0.21875,Rv2405-Rv2406c
0.2542372881355932,Rv2437
0.2222222222222222,vapB17
0.3037974683544304,vapB18
0.3373493975903614,Rv2709
0.25333333333333335,clgR
0.3382352941176471,Rv2823c
0.27710843373493976,cobB
0.22535211267605634,Rv2862c-vapB23
0.2125,lppW-trmD
0.3387096774193548,Rv2923c
0.3088235294117647,Rv3428c-PPE59
0.2857142857142857,gadB
0.2839506172839506,Rv3483c
0.24324324324324326,ddn-Rv3548c
0.23333333333333334,ponA2-Rv3683
0.22972972972972974,Rv3727
0.4057971014492754,Rv3766
0.27848101265822783,lipE-Rv3776
0.24358974358974358,Rv3802c-fbpD
0.16393442622950818,Rv3829c
0.2898550724637681,Rv3830c
0.3,Rv3847
0.323943661971831,espK
0.25,eccC2
0.3170731707317073,dnaA-dnaN
0.35,alaT-Rv0008c
0.2857142857142857,Rv0012
0.2972972972972973,pknB
0.2597402597402597,pknA
0.19402985074626866,fhaA-leuT
0.28125,whiB5-Rv0023
0.2535211267605634,Rv0027
0.38028169014084506,bioF2
0.2727272727272727,fadD34
0.32857142857142857,fadD34-Rv0036c
0.2465753424657534,leuS
0.2638888888888889,dnaB-Rv0059
0.2826086956521739,Rv0061c
0.2465753424657534,Rv0067c-Rv0068
0.3235294117647059,glyA2-Rv0071
0.21428571428571427,Rv0078A
0.2835820895522388,hycE-Rv0088
0.3287671232876712,Rv0088-Rv0089
0.26136363636363635,Rv0104
0.2903225806451613,hddA
0.2638888888888889,hddA-ldtA
0.32558139534883723,oxyS
0.2676056338028169,fusA2
0.27586206896551724,cyp138
0.34210526315789475,fadD5
0.1917808219178082,mce1D
0.2631578947368421,sigG
0.36507936507936506,Rv0185
0.2923076923076923,mymT-Rv0187
0.3333333333333333,Rv0194
0.19642857142857142,Rv0210-pckA
0.2463768115942029,Rv0221
0.28,Rv0223c
0.31343283582089554,Rv0226c
0.3090909090909091,aftD
0.32,fadE5
0.3333333333333333,Rv0245
0.2987012987012987,nirB
0.2878787878787879,vapB25
0.4411764705882353,eccD3
0.24691358024691357,Rv0302
0.35294117647058826,Rv0311
0.2987012987012987,Rv0314c
0.171875,Rv0315
0.3333333333333333,dcd-udgA
0.3,Rv0330c-Rv0331
0.32926829268292684,Rv0374c
0.2676056338028169,Rv0376c
0.275,Rv0380c
0.3013698630136986,Rv0398c
0.2608695652173913,fadD30
0.20634920634920634,Rv0439c-groEL2
0.30952380952380953,rskA
0.2727272727272727,sigK-Rv0446c
0.3333333333333333,mmpS4-Rv0452
0.3815789473684211,Rv0452
0.273972602739726,Rv0457c
0.22972972972972974,pcaA-Rv0470A
0.2916666666666667,mshA
0.22535211267605634,Rv0492c
0.30666666666666664,Rv0518-Rv0519c
0.2112676056338028,ccsA
0.3333333333333333,Rv0530
0.22413793103448276,galE3
0.22535211267605634,Rv0537c
0.19230769230769232,vapB3-fadD8
0.31645569620253167,Rv0565c
0.27848101265822783,Rv0575c
0.2777777777777778,Rv0585c-mce2R
0.2714285714285714,yrbE2B
0.3170731707317073,mce2B
0.2911392405063291,mce2F
0.30434782608695654,Rv0597c-vapC27
0.30985915492957744,tcrA-Rv0603
0.2638888888888889,Rv0613c
0.36065573770491804,recD
0.3382352941176471,mmaA2
0.21739130434782608,vapC6
0.3611111111111111,atsD
0.22972972972972974,echA4
0.2909090909090909,mmpL5
0.35384615384615387,Rv0679c
0.22857142857142856,rpsL
0.2894736842105263,Rv0691c
0.2857142857142857,Rv0697
0.21739130434782608,Rv0699
0.28205128205128205,Rv0726c
0.26153846153846155,Rv0744c-Rv0745
0.2923076923076923,Rv0745
0.27058823529411763,Rv0749A-Rv0750
0.3956043956043956,cyp51
0.2676056338028169,Rv0767c
0.29411764705882354,aldA
0.2753623188405797,ggtA
0.30952380952380953,Rv0789c
0.29545454545454547,purF
0.2318840579710145,sseC2
0.3142857142857143,Rv0825c
0.3142857142857143,lpqR
0.3333333333333333,narL
0.2911392405063291,pdc-Rv0854
0.3157894736842105,far
0.32894736842105265,dapC
0.2564102564102564,rpfA
0.36923076923076925,Rv0874c
0.2857142857142857,Rv0877
0.2923076923076923,Rv0890c
0.28169014084507044,Rv0893c
0.19444444444444445,Rv0893c-Rv0894
0.34065934065934067,Rv0907
0.3235294117647059,PE7-betP
0.3283582089552239,Rv0927c-pstS3
0.2857142857142857,Rv0939
0.3116883116883117,Rv0959
0.32432432432432434,Rv0964c-Rv0965c
0.29411764705882354,accD2
0.2916666666666667,PE_PGRS18-mprA
0.2535211267605634,mprB-pepD
0.23809523809523808,Rv0987
0.34177215189873417,Rv0988
0.3466666666666667,grcC2
0.2261904761904762,Rv0991c-Rv0992c
0.24,rimJ
0.2702702702702703,eno
0.24324324324324326,kdpE
0.2625,Rv1046c
0.31645569620253167,Rv1048c
0.32894736842105265,mpr5-Rv1052
0.2222222222222222,Rv1072-Rv1073
0.24285714285714285,lipU
0.2727272727272727,celA2b
0.43478260869565216,MTS0858-glyA1
0.31343283582089554,Rv1105
0.2948717948717949,Rv1117
0.24096385542168675,Rv1136-Rv1137c
0.19230769230769232,pimE
0.32,mutT2
0.3888888888888889,mutT2-narG
0.32432432432432434,narJ
0.22058823529411764,lpqW
0.3246753246753247,mmpL10
0.26666666666666666,fadD21
0.3333333333333333,fadD36
0.20270270270270271,Rv1194c
0.30666666666666664,fadD6
0.2903225806451613,Rv1217c
0.3125,Rv1227c-lpqX
0.2835820895522388,Rv1230c-Rv1231c
0.23684210526315788,embR-Rv1268c
0.20833333333333334,Rv1272c
0.2361111111111111,Rv1289
0.2833333333333333,Rv1289-Rv1290c
0.3488372093023256,dinG
0.3333333333333333,Rv1357c-Rv1358
0.3026315789473684,Rv1364c
0.24,lprF
0.26666666666666666,carA
0.23076923076923078,nlhH
0.18461538461538463,lipI
0.3013698630136986,lprH-Rv1419
0.25675675675675674,uvrC
0.38028169014084506,Rv1429
0.25,Rv1432-Rv1433
0.3424657534246575,Rv1435c
0.3246753246753247,Rv1439c
0.3387096774193548,bisC
0.3037974683544304,Rv1458c
0.25925925925925924,Rv1461
0.3088235294117647,Rv1463
0.3333333333333333,fadE15
0.30120481927710846,Rv1478-moxR1
0.35294117647058826,Rv1489
0.3116883116883117,lipL
0.2857142857142857,Rv1501-Rv1502
0.3561643835616438,Rv1505c
0.2835820895522388,Rv1507A-Rv1508c
0.2753623188405797,Rv1509-Rv1510
0.3170731707317073,Rv1515c
0.20833333333333334,Rv1520
0.2631578947368421,pks5
0.2823529411764706,Rv1532c
0.31746031746031744,ansA
0.2987012987012987,Rv1566c-Rv1567c
0.29850746268656714,cydC
0.3235294117647059,polA
0.30864197530864196,lysX
0.38235294117647056,pks7
0.373134328358209,pks8
0.25757575757575757,dsbF-Rv1678
0.38028169014084506,moeX
0.23529411764705882,moeX-Rv1682
0.2903225806451613,cycA-PPE22
0.3246753246753247,narX
0.3287671232876712,Rv1739c
0.3088235294117647,Rv1769
0.3333333333333333,cyp143
0.2777777777777778,secA2
0.23943661971830985,Rv1823
0.2571428571428571,gcvH
0.3026315789473684,Rv1835c
0.2876712328767123,glcB
0.3258426966292135,guaB1-gnd1
0.32,Rv1847
0.37681159420289856,lldD2
0.26865671641791045,Rv1879-cyp140
0.24358974358974358,Rv1888c-Rv1888A
0.4126984126984127,Rv1894c-Rv1895
0.26436781609195403,Rv1904
0.3,Rv1920
0.32142857142857145,lppF
0.2676056338028169,lppF-Rv1922
0.2638888888888889,Rv1924c-fadD31
0.3170731707317073,fadD31
0.3380281690140845,Rv1927
0.3108108108108108,fadE17
0.35064935064935066,Rv1936
0.2696629213483146,ephB
0.3291139240506329,mce3A
0.18032786885245902,Rv1972
0.2571428571428571,Rv1978
0.3181818181818182,nrdF1-vapC36
0.2602739726027397,Rv1986
0.1951219512195122,Rv1987-erm(37)
0.3026315789473684,Rv1999c
0.3246753246753247,Rv2000
0.27941176470588236,Rv2023A
0.2692307692307692,Rv2039c
0.21951219512195122,Rv2047c
0.18072289156626506,ASpks-Rv2049c
0.36,rpmG1
0.3108108108108108,Rv2059
0.32857142857142857,cobN
0.3132530120481928,Rv2079
0.38961038961038963,Rv2082
0.35135135135135137,Rv2087-pknJ
0.25,pknJ
0.3114754098360656,pepE
0.27906976744186046,pafB
0.3253012048192771,vapC37
0.2247191011235955,mpa-lppK
0.28205128205128205,Rv2120c-hisG
0.2857142857142857,Rv2128-Rv2129c
0.26666666666666666,pyrD
0.34177215189873417,PE_PGRS38-pbpB
0.25925925925925924,lppM
0.26666666666666666,Rv2180c
0.23684210526315788,TB16.3-Rv2186c
0.32432432432432434,qcrC
0.3246753246753247,ephD-dlaT
0.29577464788732394,Rv2237-Rv2237A
0.25274725274725274,accD6
0.2835820895522388,Rv2248
0.35714285714285715,mazF8
0.34782608695652173,cyp121
0.22988505747126436,Rv2280
0.3116883116883117,lppO
0.21518987341772153,Rv2308
0.25675675675675674,Rv2308-metV
0.23809523809523808,uspA
0.22077922077922077,stp-cysK1
0.3246753246753247,PE_PGRS39-asnT
0.3380281690140845,esxO
0.2222222222222222,esxO-esxP
0.23880597014925373,esxP
0.33783783783783783,plcC
0.2753623188405797,plcA
0.32,PPE38-PPE39
0.2916666666666667,Rv2355-PPE40
0.28,Rv2366c
0.35294117647058826,mbtB
0.30434782608695654,mbtA
0.3275862068965517,Rv2395-mcr7
0.21739130434782608,subI
0.3235294117647059,Rv2401
0.2647058823529412,Rv2433c
0.2833333333333333,obg
0.3333333333333333,rpfE
0.2692307692307692,Rv2455c
0.25,clpX
0.3333333333333333,aglA
0.3493975903614458,lipQ
0.3625,lipQ-argW
0.3150684931506849,Rv2488c
