bayes,locus
0.2857142857142857,Rv0024
0.17647058823529413,Rv0045c
0.21052631578947367,Rv0063
0.2602739726027397,Rv0090
0.18823529411764706,ephF
0.24358974358974358,Rv0176
0.2833333333333333,PE_PGRS3-PE_PGRS4
0.3013698630136986,pks6
0.30985915492957744,Rv0420c-Rv0421c
0.2463768115942029,senX3-regX3
0.3492063492063492,Rv0712-Rv0713
0.273972602739726,Rv0759c-Rv0760c
0.27419354838709675,aldA
0.2876712328767123,emrB
0.26229508196721313,Rv0794c-Rv0795
0.25,Rv0823c
0.19480519480519481,Rv0888
0.20512820512820512,Rv0927c
0.17333333333333334,Rv1042c-Rv1043c
0.2875,Rv1045
0.32894736842105265,Rv1179c-pks3
0.359375,Rv1225c
0.3275862068965517,Rv1258c
0.3026315789473684,mcr11
0.29850746268656714,Rv1269c
0.27586206896551724,opcA
0.275,Rv1506c-Rv1507c
0.27941176470588236,plsB1
0.30864197530864196,Rv1730c
0.2727272727272727,Rv1775
0.19047619047619047,Rv1907c
0.19480519480519481,ctpF
0.2823529411764706,dosT
0.23684210526315788,Rv2081c
0.25675675675675674,PE21-Rv2100
0.2542372881355932,Rv2148c
0.2,Rv2264c
0.24358974358974358,mmpL9
0.22388059701492538,plcA-PPE38
0.2413793103448276,Rv2405-Rv2406c
0.3064516129032258,Rv2437
0.32432432432432434,vapB17
0.275,vapB18
0.25675675675675674,Rv2709
0.24691358024691357,Rv2823c
0.2191780821917808,cobB
0.4153846153846154,Rv2862c-vapB23
0.23728813559322035,lppW-trmD
0.26595744680851063,Rv2923c
0.2361111111111111,ppsA
0.3194444444444444,Rv2949c
0.2647058823529412,Rv3074
0.23809523809523808,Rv3399
0.28378378378378377,Rv3483c
0.2777777777777778,Rv3528c-Rv3529c
0.3013698630136986,ddn-Rv3548c
0.2328767123287671,ponA2-Rv3683
0.22950819672131148,glpK
0.2191780821917808,Rv3766
0.21951219512195122,lipE-Rv3776
0.18421052631578946,Rv3785
0.26582278481012656,Rv3802c-fbpD
0.3,Rv3829c
0.2,Rv3830c
0.25,Rv3847
0.23809523809523808,eccC2
0.2727272727272727,dnaA-dnaN
0.23076923076923078,alaT-Rv0008c
0.2891566265060241,Rv0010c-Rv0011c
0.2,Rv0012
0.2753623188405797,pknB
0.26229508196721313,pknA
0.29577464788732394,fhaA-leuT
0.2318840579710145,whiB5-Rv0023
0.3013698630136986,Rv0029
0.2676056338028169,bioF2
0.3,fadD34
0.2077922077922078,fadD34-Rv0036c
0.2638888888888889,leuS
0.2702702702702703,Rv0042c
0.375,dnaB-Rv0059
0.31343283582089554,Rv0061c
0.25675675675675674,Rv0067c-Rv0068
0.3055555555555556,glyA2-Rv0071
0.3225806451612903,Rv0071
0.28846153846153844,Rv0078A
0.3194444444444444,hycE-Rv0088
0.29411764705882354,Rv0088-Rv0089
0.26666666666666666,Rv0090-mtn
0.3181818181818182,Rv0104
0.21428571428571427,Rv0111
0.21621621621621623,hddA
0.3283582089552239,hddA-ldtA
0.1875,oxyS
0.2647058823529412,fusA2
0.32894736842105265,cyp138
0.3064516129032258,adhE1
0.22666666666666666,mce1A
0.2625,mce1D
0.2597402597402597,sigG
0.23333333333333334,Rv0185
0.2073170731707317,Rv0194
0.3088235294117647,Rv0210-pckA
0.2786885245901639,Rv0221
0.2727272727272727,Rv0223c
0.2054794520547945,Rv0226c
0.3382352941176471,Rv0245
0.2631578947368421,nirB
0.2676056338028169,vapB25
0.3064516129032258,eccD3
0.2911392405063291,Rv0302
0.31645569620253167,Rv0311
0.171875,Rv0315
0.24242424242424243,Rv0316
0.2716049382716049,Rv0330c-Rv0331
0.24615384615384617,ansP2
0.2972972972972973,Rv0368c
0.15492957746478872,Rv0376c
0.25396825396825395,Rv0380c
0.25757575757575757,Rv0396
0.20930232558139536,Rv0398c
0.34285714285714286,mmpL1
0.2028985507246377,fadD30
0.25862068965517243,Rv0439c-groEL2
0.265625,rskA
0.3225806451612903,sigK-Rv0446c
0.25,mmpS4-Rv0452
0.33783783783783783,Rv0452
0.2236842105263158,Rv0457c
0.35384615384615387,pcaA-Rv0470A
0.23943661971830985,mshA
0.265625,Rv0492c
0.2777777777777778,Rv0518-Rv0519c
0.3246753246753247,ccsA
0.25333333333333335,Rv0530
0.27941176470588236,galE3
0.2638888888888889,Rv0537c
0.32051282051282054,vapB3-fadD8
0.19696969696969696,Rv0565c
0.2972972972972973,Rv0575c
0.23376623376623376,Rv0584
0.19696969696969696,Rv0585c-mce2R
0.29577464788732394,yrbE2B
0.29411764705882354,mce2F
0.34375,Rv0597c-vapC27
0.34615384615384615,tcrA-Rv0603
0.3194444444444444,Rv0613c
0.3375,recD
0.23076923076923078,mmaA2
0.28378378378378377,atsD
0.2878787878787879,echA4
0.1694915254237288,mmpL5
0.18292682926829268,Rv0679c
0.28735632183908044,Rv0691c
0.19480519480519481,Rv0697
0.3055555555555556,Rv0699
0.1864406779661017,rslA-Rv0737
0.3157894736842105,Rv0745
0.3181818181818182,Rv0749A-Rv0750
0.3815789473684211,ggtA
0.2361111111111111,purF
0.19117647058823528,sseC2
0.23076923076923078,Rv0825c
0.2537313432835821,narL
0.24324324324324326,pdc-Rv0854
0.22388059701492538,far
0.24285714285714285,dapC
0.3333333333333333,Rv0874c
0.3409090909090909,Rv0890c
0.328125,Rv0893c
0.22033898305084745,Rv0893c-Rv0894
0.30158730158730157,Rv0907
0.19402985074626866,PE7-betP
0.2028985507246377,Rv0927c-pstS3
0.2054794520547945,pknD
0.3,mku
0.18518518518518517,Rv0959
0.23076923076923078,Rv0964c-Rv0965c
0.2459016393442623,accD2
0.21739130434782608,mprB-pepD
0.24285714285714285,Rv0987
0.3333333333333333,Rv0988
0.20634920634920634,Rv0991c-Rv0992c
0.32051282051282054,rimJ
0.3188405797101449,eno
0.28735632183908044,Rv1026
0.23809523809523808,kdpE
0.25609756097560976,Rv1046c
0.34782608695652173,Rv1048c
0.27941176470588236,mpr5-Rv1052
0.21621621621621623,Rv1072-Rv1073
0.30666666666666664,lipU
0.2894736842105263,celA2b
0.3108108108108108,MTS0858-glyA1
0.27941176470588236,Rv1136-Rv1137c
0.288135593220339,Rv1154c
0.23684210526315788,pimE
0.2261904761904762,mutT2
0.2727272727272727,mutT2-narG
0.16393442622950818,narJ
0.24615384615384617,Rv1176c-fdxC
0.2413793103448276,mmpL10
0.3055555555555556,fadD36
0.2463768115942029,fadD6
0.24615384615384617,Rv1217c
0.2857142857142857,Rv1227c-lpqX
0.265625,Rv1230c-Rv1231c
0.26666666666666666,embR-Rv1268c
0.29333333333333333,cysN
0.25,Rv1289-Rv1290c
0.23529411764705882,Rv1319c
0.3114754098360656,Rv1324
0.325,dinG
0.32894736842105265,pncB1
0.1891891891891892,Rv1357c-Rv1358
0.2191780821917808,lprF
0.3050847457627119,carA
0.23684210526315788,Rv1393c
0.24705882352941178,lipI
0.2537313432835821,lprH-Rv1419
0.2328767123287671,uvrC
0.20967741935483872,Rv1432-Rv1433
0.4098360655737705,Rv1435c
0.2545454545454545,Rv1439c
0.25316455696202533,bisC
0.275,Rv1458c
0.2236842105263158,Rv1461
0.3088235294117647,Rv1463
0.29411764705882354,Rv1478-moxR1
0.2631578947368421,Rv1489
0.25806451612903225,lipL
0.3561643835616438,lipL-Rv1498c
0.23684210526315788,Rv1505c
0.3026315789473684,Rv1507A-Rv1508c
0.2608695652173913,Rv1509-Rv1510
0.2702702702702703,Rv1515c
0.25,Rv1520
0.29333333333333333,pks5
0.30434782608695654,Rv1532c
0.25333333333333335,ansA
0.25,Rv1566c-Rv1567c
0.32,Rv1616
0.18840579710144928,polA
0.2972972972972973,Rv1639c
0.2839506172839506,lysX
0.26506024096385544,pks7
0.23809523809523808,pks8
0.23170731707317074,dsbF-Rv1678
0.23214285714285715,moeX
0.27586206896551724,moeX-Rv1682
0.29333333333333333,cycA-PPE22
0.23529411764705882,Rv1739c
0.22727272727272727,Rv1769
0.3448275862068966,cyp143
0.34782608695652173,eccE5
0.2571428571428571,secA2
0.23809523809523808,Rv1823
0.2,gcvH
0.3333333333333333,Rv1829-Rv1830
0.1917808219178082,Rv1835c
0.19718309859154928,glcB
0.3026315789473684,guaB1-gnd1
0.2318840579710145,Rv1847
0.3142857142857143,lldD2
0.21052631578947367,Rv1879-cyp140
0.2876712328767123,Rv1888c-Rv1888A
0.21052631578947367,Rv1894c-Rv1895
0.20967741935483872,nanT
0.3142857142857143,Rv1904
0.30666666666666664,Rv1920
0.3058823529411765,lppF-Rv1922
0.24193548387096775,Rv1924c-fadD31
0.2857142857142857,fadD31
0.27419354838709675,Rv1927
0.2926829268292683,fadE18
0.3076923076923077,fadE17
0.2753623188405797,Rv1936
0.2777777777777778,ephB
0.24324324324324326,Rv1972
0.2833333333333333,Rv1978
0.2459016393442623,nrdF1-vapC36
0.26865671641791045,Rv1986
0.2972972972972973,Rv1987-erm(37)
0.21739130434782608,Rv1999c
0.2807017543859649,Rv2000
0.18309859154929578,Rv2023A
0.30434782608695654,Rv2047c
0.2857142857142857,ASpks-Rv2049c
0.275,rpmG1
0.25396825396825395,Rv2059
0.22535211267605634,cobN
0.22727272727272727,cobG
0.25396825396825395,Rv2079
0.35,Rv2082
0.2571428571428571,Rv2083
0.30666666666666664,Rv2087-pknJ
0.2903225806451613,pknJ
0.2857142857142857,pepE
0.24285714285714285,pafB
0.28169014084507044,vapC37
0.23529411764705882,mpa-lppK
0.2638888888888889,Rv2118c
0.3333333333333333,Rv2120c-hisG
0.31645569620253167,Rv2128-Rv2129c
0.2619047619047619,pyrD
0.23943661971830985,PE_PGRS38-pbpB
0.2891566265060241,aroG-Rv2179c
0.26865671641791045,Rv2180c
0.29333333333333333,TB16.3-Rv2186c
0.3548387096774194,Rv2237-Rv2237A
0.2413793103448276,accD6
0.27848101265822783,Rv2248
0.25,mazF8
0.20270270270270271,cyp121
0.2857142857142857,Rv2280
0.34177215189873417,lppO
0.2647058823529412,htpG
0.17391304347826086,Rv2307c-Rv2307A
0.2638888888888889,Rv2308
0.24390243902439024,uspA
0.3013698630136986,stp-cysK1
0.25862068965517243,dnaG
0.28378378378378377,esxO
0.2191780821917808,esxO-esxP
0.24615384615384617,esxP
0.20967741935483872,plcC
0.2777777777777778,plcA
0.22666666666666666,PPE38-PPE39
0.36363636363636365,Rv2355-PPE40
0.2857142857142857,Rv2366c
0.35526315789473684,phoH1
0.323943661971831,mbtB
0.35714285714285715,Rv2395-mcr7
0.2571428571428571,subI
0.25,Rv2433c
0.3181818181818182,obg
0.2465753424657534,rpfE
0.3230769230769231,Rv2464c
0.27631578947368424,aglA
0.3384615384615385,lipQ
0.19444444444444445,lipQ-argW
0.2608695652173913,Rv2488c
0.23076923076923078,vapC38
0.37777777777777777,bkdC
0.2641509433962264,accA1
0.2647058823529412,accD1
