bayes,locus
0.20987654320987653,Rv0024
0.3333333333333333,Rv0045c
0.1935483870967742,Rv0063
0.19402985074626866,Rv0090
0.2727272727272727,ephF
0.34782608695652173,Rv0176
0.2345679012345679,PE_PGRS3-PE_PGRS4
0.25333333333333335,pks6
0.24615384615384617,Rv0420c-Rv0421c
0.2361111111111111,Rv0466-icl1
0.25675675675675674,senX3-regX3
0.2,Rv0712-Rv0713
0.34782608695652173,Rv0759c-Rv0760c
0.273972602739726,Rv0794c-Rv0795
0.17857142857142858,Rv0823c
0.27941176470588236,Rv0888
0.2191780821917808,Rv0927c
0.3582089552238806,Rv1042c-Rv1043c
0.2716049382716049,Rv1045
0.3064516129032258,Rv1179c-pks3
0.2876712328767123,Rv1225c
0.24193548387096775,Rv1258c
0.24242424242424243,mcr11
0.26666666666666666,Rv1269c
0.2542372881355932,opcA
0.30985915492957744,Rv1506c-Rv1507c
0.22857142857142856,plsB1
0.2602739726027397,Rv1730c
0.22666666666666666,Rv1775
0.25,Rv1907c
0.2638888888888889,Rv1990A-mazF6
0.23529411764705882,ctpF
0.22807017543859648,dosT
0.2857142857142857,Rv2148c
0.2676056338028169,Rv2264c
0.24615384615384617,mmpL9
0.22807017543859648,plcA-PPE38
0.234375,Rv2405-Rv2406c
0.2112676056338028,Rv2437
0.25,vapB17
0.24324324324324326,vapB18
0.23809523809523808,Rv2709
0.325,clgR
0.3230769230769231,Rv2823c
0.2702702702702703,cobB
0.2,Rv2862c-vapB23
0.2962962962962963,lppW-trmD
0.2033898305084746,Rv2923c
0.2112676056338028,Rv3428c-PPE59
0.3188405797101449,gadB
0.23809523809523808,Rv3483c
0.25316455696202533,ddn-Rv3548c
0.25,ponA2-Rv3683
0.2702702702702703,Rv3727
0.27848101265822783,Rv3766
0.25396825396825395,lipE-Rv3776
0.2702702702702703,Rv3802c-fbpD
0.3125,Rv3829c
0.30158730158730157,Rv3830c
0.34285714285714286,Rv3847
0.19480519480519481,espK
0.19696969696969696,eccC2
0.25,dnaA-dnaN
0.15151515151515152,alaT-Rv0008c
0.25882352941176473,Rv0012
0.27058823529411763,pknB
0.20588235294117646,pknA
0.2903225806451613,fhaA-leuT
0.25,whiB5-Rv0023
0.3246753246753247,Rv0027
0.1935483870967742,bioF2
0.26582278481012656,fadD34
0.21739130434782608,fadD34-Rv0036c
0.2972972972972973,leuS
0.26153846153846155,dnaB-Rv0059
0.3116883116883117,Rv0061c
0.2537313432835821,Rv0067c-Rv0068
0.35365853658536583,glyA2-Rv0071
0.2857142857142857,Rv0078A
0.2465753424657534,hycE-Rv0088
0.3333333333333333,Rv0088-Rv0089
0.20270270270270271,Rv0104
0.22058823529411764,hddA
0.30434782608695654,hddA-ldtA
0.2328767123287671,oxyS
0.2682926829268293,fusA2
0.24096385542168675,cyp138
0.24615384615384617,fadD5
0.2875,mce1D
0.2839506172839506,sigG
0.2535211267605634,Rv0185
0.22388059701492538,mymT-Rv0187
0.2463768115942029,Rv0194
0.28378378378378377,Rv0210-pckA
0.24193548387096775,Rv0221
0.15853658536585366,Rv0223c
0.27692307692307694,Rv0226c
0.31343283582089554,aftD
0.1724137931034483,fadE5
0.25333333333333335,Rv0245
0.20588235294117646,nirB
0.23170731707317074,vapB25
0.19480519480519481,eccD3
0.2608695652173913,Rv0302
