bayes,locus
0.3287671232876712,Rv0026
0.1875,Rv0029
0.2777777777777778,Rv0064-vapB1
0.323943661971831,Rv0067c-Rv0068
0.3333333333333333,hddA
0.1780821917808219,Rv0147
0.19642857142857142,Rv0149
0.32432432432432434,Rv0161
0.26153846153846155,mmpL11-Rv0203
0.25,fadE3
0.3076923076923077,Rv0249c-Rv0250c
0.2,pks6
0.2463768115942029,glnH
0.21666666666666667,senX3-regX3
0.26436781609195403,Rv0499
0.20987654320987653,gabP
0.34615384615384615,nrdZ
0.19718309859154928,Rv0584
0.2857142857142857,mce2D
0.25301204819277107,galTb
0.2571428571428571,Rv0634A
0.2608695652173913,Rv0689c-Rv0690c
0.22666666666666666,Rv0698
0.2857142857142857,atsA
0.25757575757575757,Rv0750-mmsB
0.3424657534246575,mshD-phoT
0.30120481927710846,Rv0830
0.2948717948717949,far-Rv0856
0.30434782608695654,Rv0890c
0.2,Rv0922-Rv0923c
0.2638888888888889,Rv0927c
0.32432432432432434,pstS2
0.24390243902439024,Rv0943c
0.2318840579710145,Rv1012
0.24,Rv1139c-Rv1140
0.2537313432835821,Rv1179c-pks3
0.26865671641791045,ncrMT1234-esxK
0.3283582089552239,Rv1322
0.25,Rv1435c
0.3055555555555556,Rv1488
0.22857142857142856,Rv1498c
0.2112676056338028,Rv1503c
0.2638888888888889,Rv1506c-Rv1507c
0.3387096774193548,fadD11
0.26136363636363635,cya
0.2692307692307692,pks8
0.28205128205128205,Rv1672c
0.22093023255813954,Rv1729c
0.29508196721311475,Rv1841c
0.21666666666666667,Rv1868
0.3835616438356164,Rv1895
0.2692307692307692,mce3C
0.23076923076923078,Rv1977
0.19117647058823528,Rv1996
0.273972602739726,Rv2059
0.3076923076923077,Rv2081c
0.2898550724637681,Rv2082
0.29577464788732394,vapB37-Rv2105
0.36363636363636365,Rv2106-PE22
0.25,Rv2113
0.3150684931506849,Rv2227
0.17567567567567569,Rv2248-glpD1
0.16216216216216217,cyp121
0.28378378378378377,stp
0.3442622950819672,mbtI-Rv2387
0.28169014084507044,Rv2390c-sirA
0.23809523809523808,Rv2478c
0.3246753246753247,bkdB
0.34285714285714286,scoA
0.2647058823529412,Rv2562
0.3142857142857143,Rv2625c
0.19444444444444445,Rv2630-Rv2631
0.19444444444444445,Rv2660c
0.2962962962962963,Rv2706c
0.2702702702702703,Rv2797c
0.29577464788732394,Rv2809
0.28125,Rv2823c
0.29577464788732394,ugpA
0.20253164556962025,ppsA
0.2571428571428571,Rv3175
0.22388059701492538,Rv3337
0.2804878048780488,PPE55-Rv3348
0.15151515151515152,dnaE2
0.2898550724637681,lytB1
0.2857142857142857,Rv3395c-Rv3395A
0.35135135135135137,alr-Rv3424c
0.2753623188405797,Rv3468c
0.2692307692307692,cyp125
0.22784810126582278,mutY
0.19444444444444445,dppD
0.203125,serV-Rv3723
0.28169014084507044,cut5b
0.2804878048780488,ctpJ-nmtR
0.25333333333333335,Rv3769
0.20212765957446807,Rv3787c
0.3333333333333333,Rv3836
0.24705882352941178,MTS2975-Rv3844
0.25609756097560976,espE
0.3404255319148936,espK
0.3064516129032258,Rv3900c
0.20634920634920634,gid
0.23684210526315788,dnaA-dnaN
0.3387096774193548,recF
0.12727272727272726,Rv0007
0.27941176470588236,alaT-Rv0008c
0.208955223880597,pstP-fhaB
0.36231884057971014,Rv0031-bioF2
0.32432432432432434,bioF2
0.3188405797101449,Rv0039c
0.20987654320987653,Rv0042c
0.34210526315789475,Rv0047c
0.2676056338028169,Rv0061c
0.23809523809523808,Rv0067c
0.325,Rv0073
0.26229508196721313,Rv0075
0.21333333333333335,Rv0079
0.32098765432098764,Rv0080
0.3194444444444444,Rv0093c
0.29850746268656714,nrp
0.2289156626506024,Rv0106-ctpI
0.29508196721311475,ctpI
0.3,Rv0108c-PE_PGRS1
0.2112676056338028,oxyS
0.2033898305084746,cyp138
0.29411764705882354,fadD5
0.3333333333333333,yrbE1A
0.2839506172839506,yrbE1B
0.22784810126582278,mce1A
0.27631578947368424,Rv0178
0.29411764705882354,Rv0181c
0.2463768115942029,Rv0187
0.3,ilvD
0.22727272727272727,Rv0194
0.23076923076923078,Rv0197
0.3026315789473684,zmp1
0.23880597014925373,Rv0201c
0.3488372093023256,mmpL11
0.2077922077922078,pckA
0.35064935064935066,nadR
0.2876712328767123,Rv0213c
0.25,fadE3-Rv0216
0.23076923076923078,lipW
0.32051282051282054,Rv0223c
0.2711864406779661,Rv0226c
0.2894736842105263,fadE5
0.23880597014925373,fadE5-Rv0245
0.26436781609195403,Rv0259c
0.25,Rv0260c
0.22857142857142856,Rv0264c
0.25,narU
0.23076923076923078,Rv0276
0.2777777777777778,eccB3
0.2535211267605634,tam
0.3380281690140845,pcp
0.2564102564102564,Rv0323c
0.40350877192982454,Rv0333
0.21621621621621623,Rv0364
0.3157894736842105,Rv0376c
0.25757575757575757,Rv0383c
0.2876712328767123,clpB-Rv0385
0.25316455696202533,lpqK
0.3188405797101449,ctpH
0.2714285714285714,Rv0461
0.25396825396825395,Rv0470A
0.32786885245901637,Rv0473
0.2711864406779661,Rv0479c
0.24193548387096775,gpm1-senX3
0.2916666666666667,Rv0504c
0.24050632911392406,hemA
0.28125,Rv0525
0.2619047619047619,fabH
0.2222222222222222,Rv0538
0.27941176470588236,pitA
0.2463768115942029,Rv0552
0.19047619047619047,bpoC-menD
0.24193548387096775,menH
0.3026315789473684,Rv0572c
0.18421052631578946,Rv0576
0.23376623376623376,Rv0579
0.18421052631578946,lpqN
0.3,Rv0585c
0.2631578947368421,Rv0597c-vapC27
0.29411764705882354,B55
0.3375,Rv0610c
0.2631578947368421,recD
0.29333333333333333,recB
0.3561643835616438,recC
0.3333333333333333,hadA
0.28125,Rv0647c
0.3125,Rv0648
0.323943661971831,Rv0650
0.22388059701492538,Rv0650-rplJ
0.1935483870967742,vapC6-vapB6
0.22666666666666666,vapB8
0.2857142857142857,rpoB
0.19402985074626866,mmpL5
0.3142857142857143,Rv0678-Rv0679c
0.25263157894736843,Rv0680c-Rv0681
0.2857142857142857,Rv0686
0.2564102564102564,lldD1-Rv0695
0.3382352941176471,rplD
0.2631578947368421,Rv0712-Rv0713
0.3787878787878788,sppA
0.3333333333333333,xylB
0.20967741935483872,Rv0731c
0.34328358208955223,secY
0.27692307692307694,rslA
